bash,2_2,10,start
bash,2_2,10,fine-grained.preprocess.size,19836
bash,2_2,10,fine-grained.preprocess.number,0 
bash,2_2,10,fine-grained.preprocess.time_p,
bash,2_2,10,fine-grained.mine.size,5900
