siena,5_1,5,start
siena,5_1,5,fine-grained.preprocess.size,18852
siena,5_1,5,fine-grained.preprocess.number,0 
siena,5_1,5,fine-grained.preprocess.time_p,
siena,5_1,5,fine-grained.mine.size,5832
