3,104,5,start
3,104,5,raw.profile.time,164
3,104,5,coarse-grained.profile.time,1368
3,104,5,coarse-grained.profile.number,1519
3,104,5,coarse-grained.profile.size,1092
3,104,5,fine-grained.profile.time,56859
3,104,5,fine-grained.profile.size,43864
3,104,5,fine-grained.profile.number,283058
3,104,5,fine-grained.preprocess.size,4443920
3,104,5,fine-grained.preprocess.time,5768
3,104,5,fine-grained.preprocess.number,1099
3,104,5,fine-grained.preprocess.time_p,5164.0
3,104,5,fine-grained.mine.size,52336
3,104,5,fine-grained.mine.time,600
3,104,5,boost.includes,-sampler-include-method=-org.apache.commons.math.special.Gamma--double-regularizedGammaQ-double,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma-1--double-getB-int,double--
3,104,5,boost.profile.number,96
3,104,5,boost.profile.time,1192
3,104,5,boost.profile.size,560
3,104,5,boost.preprocess.size,181184
3,104,5,boost.preprocess.time,955
3,104,5,boost.preprocess.number,29
3,104,5,boost.preprocess.time_p,358.0
3,104,5,boost.mine.size,19824
3,104,5,boost.mine.time,56
3,104,5,prune.theta,0.029799
3,104,5,prune.includes,-sampler-include-method=-org.apache.commons.math.special.Gamma--double-regularizedGammaQ-double,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma-1--double-getB-int,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma-1--double-getA-int,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-regularizedGammaP-double,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-regularizedGammaQ-double,double,double,int-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-regularizedGammaP-double,double,double,int-- -sampler-include-method=-org.apache.commons.math.util.ContinuedFraction--double-evaluate-double,double,int-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-logGamma-double--
3,104,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.math.special.Gamma-1--double-getA-int,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-regularizedGammaP-double,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-regularizedGammaQ-double,double,double,int-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-regularizedGammaP-double,double,double,int-- -sampler-include-method=-org.apache.commons.math.util.ContinuedFraction--double-evaluate-double,double,int-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-logGamma-double--
3,104,5,prune_s.profile.number,5166
3,104,5,prune_s.profile.time,41840
3,104,5,prune_s.profile.size,1100
3,104,5,prune.profile.number,5262
3,104,5,prune.profile.time,38897
3,104,5,prune.profile.size,1096
3,104,5,prune.preprocess.size,934544
3,104,5,prune.preprocess.time,1768
3,104,5,prune.preprocess.number,1099
3,104,5,prune.preprocess.time_p,1287.0
3,104,5,prune.mine.size,52240
3,104,5,prune.mine.time,572
3,104,5,end
