3,39,10,start
3,39,10,raw.profile.time,2223
3,39,10,coarse-grained.profile.time,20677
3,39,10,coarse-grained.profile.number,5714
3,39,10,coarse-grained.profile.size,1396
3,39,10,fine-grained.profile.time,1923625
3,39,10,fine-grained.profile.size,82712
3,39,10,fine-grained.profile.number,1027414
3,39,10,fine-grained.preprocess.size,6808864
3,39,10,fine-grained.preprocess.time,11242
3,39,10,fine-grained.preprocess.number,3129
3,39,10,fine-grained.preprocess.time_p,10606.0
3,39,10,fine-grained.mine.size,89312
3,39,10,fine-grained.mine.time,3372
3,39,10,boost.includes,-sampler-include-method=-org.apache.commons.math.util.FastMath--double-nextAfter-double,double--
3,39,10,boost.profile.number,386
3,39,10,boost.profile.time,11226
3,39,10,boost.profile.size,292
3,39,10,boost.preprocess.size,176016
3,39,10,boost.preprocess.time,792
3,39,10,boost.preprocess.number,48
3,39,10,boost.preprocess.time_p,262.0
3,39,10,boost.mine.size,19472
3,39,10,boost.mine.time,52
3,39,10,prune.theta,0.109286
3,39,10,prune.includes,
3,39,10,prune.includes_diff,
3,39,10,end
