1,2,1,start
1,2,1,raw.profile.time,14012
1,2,1,coarse-grained.profile.time,19159
1,2,1,coarse-grained.profile.number,2548
1,2,1,coarse-grained.profile.size,18696
1,2,1,fine-grained.profile.time,119251
1,2,1,fine-grained.profile.size,329728
1,2,1,fine-grained.profile.number,114416
1,2,1,fine-grained.preprocess.size,20530320
1,2,1,fine-grained.preprocess.time,31521
1,2,1,fine-grained.preprocess.number,28
1,2,1,fine-grained.preprocess.time_p,30845.0
1,2,1,fine-grained.mine.size,23184
1,2,1,fine-grained.mine.time,15
1,2,1,boost.includes,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--java.util.Locale-toLocale-java.lang.String--
1,2,1,boost.profile.number,136
1,2,1,boost.profile.time,61923
1,2,1,boost.profile.size,9548
1,2,1,boost.preprocess.size,904416
1,2,1,boost.preprocess.time,2206
1,2,1,boost.preprocess.number,27
1,2,1,boost.preprocess.time_p,1677.0
1,2,1,boost.mine.size,22048
1,2,1,boost.mine.time,33
1,2,1,prune.theta,0.005510
1,2,1,prune.includes,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--java.util.Locale-toLocale-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.LocaleUtils--boolean-isAvailableLocale-java.util.Locale--
1,2,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--boolean-isAvailableLocale-java.util.Locale--
1,2,1,prune_s.profile.number,6
1,2,1,prune_s.profile.time,43315
1,2,1,prune_s.profile.size,9548
1,2,1,prune.profile.number,142
1,2,1,prune.profile.time,35204
1,2,1,prune.profile.size,9552
1,2,1,prune.preprocess.size,927040
1,2,1,prune.preprocess.time,2197
1,2,1,prune.preprocess.number,28
1,2,1,prune.preprocess.time_p,1689.0
1,2,1,prune.mine.size,23088
1,2,1,prune.mine.time,22
1,2,1,end
