3,21,1,start
3,21,1,raw.profile.time,370
3,21,1,coarse-grained.profile.time,131431
3,21,1,coarse-grained.profile.number,6046
3,21,1,coarse-grained.profile.size,484
3,21,1,fine-grained.profile.time,478027
3,21,1,fine-grained.profile.size,31112
3,21,1,fine-grained.profile.number,1117778
3,21,1,fine-grained.preprocess.size,3023344
3,21,1,fine-grained.preprocess.time,6710
3,21,1,fine-grained.preprocess.number,869
3,21,1,fine-grained.preprocess.time_p,6102.0
3,21,1,fine-grained.mine.size,29952
3,21,1,fine-grained.mine.time,244
3,21,1,boost.includes,-sampler-include-method=-org.apache.commons.math3.linear.AbstractRealMatrix--double-getNorm--- -sampler-include-method=-org.apache.commons.math3.linear.MatrixUtils--org.apache.commons.math3.linear.RealMatrix-createRealMatrix-double[][]-- -sampler-include-method=-org.apache.commons.math3.linear.MatrixUtils--void-checkSubtractionCompatible-org.apache.commons.math3.linear.AnyMatrix,org.apache.commons.math3.linear.AnyMatrix--
3,21,1,boost.profile.number,82
3,21,1,boost.profile.time,1567
3,21,1,boost.profile.size,100
3,21,1,boost.preprocess.size,148432
3,21,1,boost.preprocess.time,691
3,21,1,boost.preprocess.number,15
3,21,1,boost.preprocess.time_p,193.0
3,21,1,boost.mine.size,18944
3,21,1,boost.mine.time,43
3,21,1,prune.theta,0.413817
3,21,1,prune.includes,
3,21,1,prune.includes_diff,
3,21,1,end
