1,2,10,start
1,2,10,raw.profile.time,14012
1,2,10,coarse-grained.profile.time,19159
1,2,10,coarse-grained.profile.number,2548
1,2,10,coarse-grained.profile.size,18696
1,2,10,fine-grained.profile.time,119251
1,2,10,fine-grained.profile.size,329728
1,2,10,fine-grained.profile.number,114416
1,2,10,fine-grained.preprocess.size,20534544
1,2,10,fine-grained.preprocess.time,30756
1,2,10,fine-grained.preprocess.number,28
1,2,10,fine-grained.preprocess.time_p,30112.0
1,2,10,fine-grained.mine.size,23184
1,2,10,fine-grained.mine.time,68
1,2,10,boost.includes,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--java.util.Locale-toLocale-java.lang.String--
1,2,10,boost.profile.number,136
1,2,10,boost.profile.time,61923
1,2,10,boost.profile.size,9548
1,2,10,boost.preprocess.size,907552
1,2,10,boost.preprocess.time,1873
1,2,10,boost.preprocess.number,27
1,2,10,boost.preprocess.time_p,1286.0
1,2,10,boost.mine.size,21824
1,2,10,boost.mine.time,56
1,2,10,prune.theta,0.003805
1,2,10,prune.includes,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--java.util.Locale-toLocale-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.LocaleUtils--boolean-isAvailableLocale-java.util.Locale--
1,2,10,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--boolean-isAvailableLocale-java.util.Locale--
1,2,10,prune_s.profile.number,6
1,2,10,prune_s.profile.time,43315
1,2,10,prune_s.profile.size,9548
1,2,10,prune.profile.number,142
1,2,10,prune.profile.time,35204
1,2,10,prune.profile.size,9552
1,2,10,prune.preprocess.size,925520
1,2,10,prune.preprocess.time,1911
1,2,10,prune.preprocess.number,28
1,2,10,prune.preprocess.time_p,1380.0
1,2,10,prune.mine.size,23168
1,2,10,prune.mine.time,70
1,2,10,end
