2,12,10,start
2,12,10,raw.profile.time,8428
2,12,10,coarse-grained.profile.time,222679
2,12,10,coarse-grained.profile.number,7384
2,12,10,coarse-grained.profile.size,43348
2,12,10,fine-grained.profile.time,2426188
2,12,10,fine-grained.profile.size,1177180
2,12,10,fine-grained.profile.number,551086
2,12,10,fine-grained.preprocess.size,44479712
2,12,10,fine-grained.preprocess.time,96384
2,12,10,fine-grained.preprocess.number,46
2,12,10,fine-grained.preprocess.time_p,94952.0
2,12,10,fine-grained.mine.size,34512
2,12,10,fine-grained.mine.time,79
2,12,10,boost.includes,-sampler-include-method=-org.jfree.data.general.AbstractDataset--boolean-hasListener-java.util.EventListener-- -sampler-include-method=-org.jfree.chart.JFreeChart--void-setTitle-org.jfree.chart.title.TextTitle-- -sampler-include-method=-org.jfree.chart.JFreeChart--void-setBackgroundPaint-java.awt.Paint-- -sampler-include-method=-org.jfree.chart.JFreeChart--org.jfree.chart.title.LegendTitle-getLegend-int--
2,12,10,boost.profile.number,52
2,12,10,boost.profile.time,39172
2,12,10,boost.profile.size,7468
2,12,10,boost.preprocess.size,538688
2,12,10,boost.preprocess.time,1942
2,12,10,boost.preprocess.number,13
2,12,10,boost.preprocess.time_p,1307.0
2,12,10,boost.mine.size,23456
2,12,10,boost.mine.time,46
2,12,10,prune.theta,0.004655
