2,11,10,start
2,11,10,raw.profile.time,8399
2,11,10,coarse-grained.profile.time,220055
2,11,10,coarse-grained.profile.number,7384
2,11,10,coarse-grained.profile.size,43448
2,11,10,fine-grained.profile.time,2386344
2,11,10,fine-grained.profile.size,1179808
2,11,10,fine-grained.profile.number,551086
2,11,10,fine-grained.preprocess.size,44480944
2,11,10,fine-grained.preprocess.time,99539
2,11,10,fine-grained.preprocess.number,56
2,11,10,fine-grained.preprocess.time_p,97901.0
2,11,10,fine-grained.mine.size,22496
2,11,10,fine-grained.mine.time,47
2,11,10,boost.includes,-sampler-include-method=-org.jfree.chart.util.ShapeUtilities--boolean-equal-java.awt.geom.GeneralPath,java.awt.geom.GeneralPath--
2,11,10,boost.profile.number,252
2,11,10,boost.profile.time,46472
2,11,10,boost.profile.size,7488
2,11,10,boost.preprocess.size,998688
2,11,10,boost.preprocess.time,2292
2,11,10,boost.preprocess.number,55
2,11,10,boost.preprocess.time_p,1723.0
2,11,10,boost.mine.size,21600
2,11,10,boost.mine.time,68
2,11,10,prune.theta,0.003814
2,11,10,prune.includes,-sampler-include-method=-org.jfree.chart.util.ShapeUtilities--boolean-equal-java.awt.geom.GeneralPath,java.awt.geom.GeneralPath-- -sampler-include-method=-org.jfree.chart.util.ShapeUtilities--void--clinit----
2,11,10,prune.includes_diff,-sampler-include-method=-org.jfree.chart.util.ShapeUtilities--void--clinit----
2,11,10,prune_s.profile.number,6
2,11,10,prune_s.profile.time,46466
2,11,10,prune_s.profile.size,7488
2,11,10,prune.profile.number,258
2,11,10,prune.profile.time,14421
2,11,10,prune.profile.size,7484
2,11,10,prune.preprocess.size,1014288
2,11,10,prune.preprocess.time,2091
2,11,10,prune.preprocess.number,56
2,11,10,prune.preprocess.time_p,1612.0
2,11,10,prune.mine.size,22000
2,11,10,prune.mine.time,57
2,11,10,end
