2,20,10,start
2,20,10,raw.profile.time,8240
2,20,10,coarse-grained.profile.time,231108
2,20,10,coarse-grained.profile.number,7207
2,20,10,coarse-grained.profile.size,39784
2,20,10,fine-grained.profile.time,2420569
2,20,10,fine-grained.profile.size,1060336
2,20,10,fine-grained.profile.number,541962
2,20,10,fine-grained.preprocess.size,44119760
2,20,10,fine-grained.preprocess.time,88795
2,20,10,fine-grained.preprocess.number,6
2,20,10,fine-grained.preprocess.time_p,87279.0
2,20,10,fine-grained.mine.size,21680
2,20,10,fine-grained.mine.time,40
2,20,10,boost.includes,-sampler-include-method=-org.jfree.chart.plot.Marker--void--init--java.awt.Paint,java.awt.Stroke,java.awt.Paint,java.awt.Stroke,float-- -sampler-include-method=-org.jfree.chart.util.RectangleInsets--void--init--org.jfree.chart.util.UnitType,double,double,double,double--
2,20,10,boost.profile.number,16
2,20,10,boost.profile.time,22884
2,20,10,boost.profile.size,6864
2,20,10,boost.preprocess.size,420432
2,20,10,boost.preprocess.time,1586
2,20,10,boost.preprocess.number,6
2,20,10,boost.preprocess.time_p,945.0
2,20,10,boost.mine.size,21856
2,20,10,boost.mine.time,64
2,20,10,prune.theta,0.001511
2,20,10,prune.includes,-sampler-include-method=-org.jfree.chart.plot.Marker--void--init--java.awt.Paint,java.awt.Stroke,java.awt.Paint,java.awt.Stroke,float-- -sampler-include-method=-org.jfree.chart.util.RectangleInsets--void--init--org.jfree.chart.util.UnitType,double,double,double,double--
2,20,10,prune.includes_diff,
2,20,10,end
