1,5,10,start
1,5,10,raw.profile.time,15562
1,5,10,coarse-grained.profile.time,46709
1,5,10,coarse-grained.profile.number,2530
1,5,10,coarse-grained.profile.size,18560
1,5,10,fine-grained.profile.time,337595
1,5,10,fine-grained.profile.size,327416
1,5,10,fine-grained.profile.number,113706
1,5,10,fine-grained.preprocess.size,18883840
1,5,10,fine-grained.preprocess.time,32139
1,5,10,fine-grained.preprocess.number,9
1,5,10,fine-grained.preprocess.time_p,31156.0
1,5,10,fine-grained.mine.size,22528
1,5,10,fine-grained.mine.time,63
1,5,10,boost.includes,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--java.util.Locale-toLocale-java.lang.String--
1,5,10,boost.profile.number,92
1,5,10,boost.profile.time,46070
1,5,10,boost.profile.size,9472
1,5,10,boost.preprocess.size,664624
1,5,10,boost.preprocess.time,1811
1,5,10,boost.preprocess.number,8
1,5,10,boost.preprocess.time_p,1345.0
1,5,10,boost.mine.size,21392
1,5,10,boost.mine.time,74
1,5,10,prune.theta,0.003955
1,5,10,prune.includes,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--java.util.Locale-toLocale-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.LocaleUtils--boolean-isAvailableLocale-java.util.Locale--
1,5,10,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.LocaleUtils--boolean-isAvailableLocale-java.util.Locale--
1,5,10,prune_s.profile.number,6
1,5,10,prune_s.profile.time,48907
1,5,10,prune_s.profile.size,9472
1,5,10,prune.profile.number,98
1,5,10,prune.profile.time,38360
1,5,10,prune.profile.size,9476
1,5,10,prune.preprocess.size,686656
1,5,10,prune.preprocess.time,1730
1,5,10,prune.preprocess.number,9
1,5,10,prune.preprocess.time_p,1168.0
1,5,10,prune.mine.size,22240
1,5,10,prune.mine.time,48
1,5,10,end
