4,17,5,start
4,17,5,raw.profile.time,5747
4,17,5,coarse-grained.profile.time,195725
4,17,5,coarse-grained.profile.number,3862
4,17,5,coarse-grained.profile.size,47256
4,17,5,fine-grained.profile.time,1501631
4,17,5,fine-grained.profile.size,451108
4,17,5,fine-grained.profile.number,92252
4,17,5,fine-grained.preprocess.size,35586496
4,17,5,fine-grained.preprocess.time,49036
4,17,5,fine-grained.preprocess.number,1099
4,17,5,fine-grained.preprocess.time_p,47883.0
4,17,5,fine-grained.mine.size,232880
4,17,5,fine-grained.mine.time,4562
4,17,5,boost.includes,-sampler-include-method=-org.joda.time.DateTime--org.joda.time.DateTime-withLaterOffsetAtOverlap---
4,17,5,boost.profile.number,12
4,17,5,boost.profile.time,32223
4,17,5,boost.profile.size,16192
4,17,5,boost.preprocess.size,683840
4,17,5,boost.preprocess.time,1811
4,17,5,boost.preprocess.number,2
4,17,5,boost.preprocess.time_p,1232.0
4,17,5,boost.mine.size,22896
4,17,5,boost.mine.time,79
4,17,5,prune.theta,0.002733
