1,53,10,start
1,53,10,raw.profile.time,9371
1,53,10,coarse-grained.profile.time,66567
1,53,10,coarse-grained.profile.number,2065
1,53,10,coarse-grained.profile.size,13280
1,53,10,fine-grained.profile.time,4346340
1,53,10,fine-grained.profile.size,162688
1,53,10,fine-grained.profile.number,76758
1,53,10,fine-grained.preprocess.size,13267632
1,53,10,fine-grained.preprocess.time,17054
1,53,10,fine-grained.preprocess.number,319
1,53,10,fine-grained.preprocess.time_p,16295.000000000002
1,53,10,fine-grained.mine.size,24384
1,53,10,fine-grained.mine.time,66
1,53,10,boost.includes,-sampler-include-method=-org.apache.commons.lang.time.DateUtils--java.util.Date-round-java.util.Date,int-- -sampler-include-method=-org.apache.commons.lang.time.DateUtils--void-modify-java.util.Calendar,int,boolean--
1,53,10,boost.profile.number,1974
1,53,10,boost.profile.time,16086
1,53,10,boost.profile.size,6784
1,53,10,boost.preprocess.size,2288064
1,53,10,boost.preprocess.time,2293
1,53,10,boost.preprocess.number,305
1,53,10,boost.preprocess.time_p,1839.0
1,53,10,boost.mine.size,23488
1,53,10,boost.mine.time,64
1,53,10,prune.theta,0.005457
1,53,10,prune.includes,-sampler-include-method=-org.apache.commons.lang.time.DateUtils--java.util.Date-round-java.util.Date,int-- -sampler-include-method=-org.apache.commons.lang.time.DateUtils--void-modify-java.util.Calendar,int,boolean--
1,53,10,prune.includes_diff,
1,53,10,end
