1,33,1,start
1,33,1,raw.profile.time,8430
1,33,1,coarse-grained.profile.time,31545
1,33,1,coarse-grained.profile.number,2095
1,33,1,coarse-grained.profile.size,13668
1,33,1,fine-grained.profile.time,264179
1,33,1,fine-grained.profile.size,167308
1,33,1,fine-grained.profile.number,76814
1,33,1,fine-grained.preprocess.size,12914256
1,33,1,fine-grained.preprocess.time,20733
1,33,1,fine-grained.preprocess.number,19
1,33,1,fine-grained.preprocess.time_p,20036.0
1,33,1,fine-grained.mine.size,21136
1,33,1,fine-grained.mine.time,57
1,33,1,boost.includes,-sampler-include-method=-org.apache.commons.lang3.ClassUtils--java.lang.Class[]-toClass-java.lang.Object[]--
1,33,1,boost.profile.number,60
1,33,1,boost.profile.time,14314
1,33,1,boost.profile.size,6988
1,33,1,boost.preprocess.size,509920
1,33,1,boost.preprocess.time,2584
1,33,1,boost.preprocess.number,19
1,33,1,boost.preprocess.time_p,1954.0
1,33,1,boost.mine.size,20544
1,33,1,boost.mine.time,31
1,33,1,prune.theta,0.007274
1,33,1,prune.includes,-sampler-include-method=-org.apache.commons.lang3.ClassUtils--java.lang.Class[]-toClass-java.lang.Object[]--
1,33,1,prune.includes_diff,
1,33,1,end
