1,61,5,start
1,61,5,raw.profile.time,8452
1,61,5,coarse-grained.profile.time,51710
1,61,5,coarse-grained.profile.number,2034
1,61,5,coarse-grained.profile.size,12992
1,61,5,fine-grained.profile.time,4056699
1,61,5,fine-grained.profile.size,159180
1,61,5,fine-grained.profile.number,77016
1,61,5,fine-grained.preprocess.size,11573072
1,61,5,fine-grained.preprocess.time,17510
1,61,5,fine-grained.preprocess.number,206
1,61,5,fine-grained.preprocess.time_p,16791.0
1,61,5,fine-grained.mine.size,26976
1,61,5,fine-grained.mine.time,146
1,61,5,boost.includes,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--int-indexOf-java.lang.String,int--
1,61,5,boost.profile.number,480
1,61,5,boost.profile.time,26576
1,61,5,boost.profile.size,6636
1,61,5,boost.preprocess.size,1243248
1,61,5,boost.preprocess.time,2278
1,61,5,boost.preprocess.number,125
1,61,5,boost.preprocess.time_p,1672.0
1,61,5,boost.mine.size,21776
1,61,5,boost.mine.time,83
1,61,5,prune.theta,0.010138
1,61,5,prune.includes,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--int-indexOf-java.lang.String,int-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void-deleteImpl-int,int,int-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void--init--java.lang.String-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-append-java.lang.String-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-ensureCapacity-int--
1,61,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void-deleteImpl-int,int,int-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void--init--java.lang.String-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-append-java.lang.String-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-ensureCapacity-int--
1,61,5,prune_s.profile.number,212
1,61,5,prune_s.profile.time,27165
1,61,5,prune_s.profile.size,6636
1,61,5,prune.profile.number,692
1,61,5,prune.profile.time,28615
1,61,5,prune.profile.size,6636
1,61,5,prune.preprocess.size,1681920
1,61,5,prune.preprocess.time,2475
1,61,5,prune.preprocess.number,184
1,61,5,prune.preprocess.time_p,1884.0
1,61,5,prune.mine.size,24624
1,61,5,prune.mine.time,101
1,61,5,end
