3,50,10,start
3,50,10,raw.profile.time,558
3,50,10,coarse-grained.profile.time,4234
3,50,10,coarse-grained.profile.number,5349
3,50,10,coarse-grained.profile.size,588
3,50,10,fine-grained.profile.time,180477
3,50,10,fine-grained.profile.size,40204
3,50,10,fine-grained.profile.number,959706
3,50,10,fine-grained.preprocess.size,5323552
3,50,10,fine-grained.preprocess.time,6808
3,50,10,fine-grained.preprocess.number,5118
3,50,10,fine-grained.preprocess.time_p,6231.0
3,50,10,fine-grained.mine.size,1506352
3,50,10,fine-grained.mine.time,34857
3,50,10,boost.includes,-sampler-include-method=-org.apache.commons.math.analysis.solvers.BaseSecantSolver-1--void--clinit----
3,50,10,boost.profile.number,48
3,50,10,boost.profile.time,2357
3,50,10,boost.profile.size,156
3,50,10,boost.preprocess.size,149712
3,50,10,boost.preprocess.time,617
3,50,10,boost.preprocess.number,8
3,50,10,boost.preprocess.time_p,133.0
3,50,10,boost.mine.size,19280
3,50,10,boost.mine.time,50
3,50,10,prune.theta,0.082854
3,50,10,prune.includes,-sampler-include-method=-org.apache.commons.math.analysis.solvers.BaseSecantSolver-1--void--clinit---- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-expint-int,double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--void-splitAdd-double[],double[],double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-slowexp-double,double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--void-split-double,double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-slowSin-double,double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-slowCos-double,double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--void--clinit---- -sampler-include-method=-org.apache.commons.math.util.FastMath--void-splitMult-double[],double[],double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double[]-slowLog-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--void-resplit-double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--void-buildSinCosTables--- -sampler-include-method=-org.apache.commons.math.util.FastMath--void-quadMult-double[],double[],double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--void-splitReciprocal-double[],double[]-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.BaseSecantSolver--double-solve-int,org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver--double-solve-int,org.apache.commons.math.analysis.UnivariateRealFunction,double,double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-abs-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-max-double,double-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils--void-verifyInterval-double,double-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.BaseSecantSolver--double-solve-int,org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double,org.apache.commons.math.analysis.solvers.AllowedSolution-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils--void-verifyBracketing-org.apache.commons.math.analysis.UnivariateRealFunction,double,double-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils--boolean-isBracketing-org.apache.commons.math.analysis.UnivariateRealFunction,double,double-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.BaseSecantSolver--double-doSolve--- -sampler-include-method=-org.apache.commons.math.util.MathUtils--void-checkNotNull-java.lang.Object-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver--double-computeObjectiveValue-double-- -sampler-include-method=-org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver--double-solve-int,org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double-- -sampler-include-method=-org.apache.commons.math.util.Incrementor--void-incrementCount---
