1,21,1,start
1,21,1,raw.profile.time,8717
1,21,1,coarse-grained.profile.time,36780
1,21,1,coarse-grained.profile.number,2258
1,21,1,coarse-grained.profile.size,14948
1,21,1,fine-grained.profile.time,297536
1,21,1,fine-grained.profile.size,190348
1,21,1,fine-grained.profile.number,81942
1,21,1,fine-grained.preprocess.size,17783056
1,21,1,fine-grained.preprocess.time,20974
1,21,1,fine-grained.preprocess.number,26
1,21,1,fine-grained.preprocess.time_p,20161.0
1,21,1,fine-grained.mine.size,20800
1,21,1,fine-grained.mine.time,53
1,21,1,boost.includes,-sampler-include-method=-org.apache.commons.lang3.time.DateUtils--boolean-isSameLocalTime-java.util.Calendar,java.util.Calendar--
1,21,1,boost.profile.number,104
1,21,1,boost.profile.time,16034
1,21,1,boost.profile.size,7640
1,21,1,boost.preprocess.size,744688
1,21,1,boost.preprocess.time,1917
1,21,1,boost.preprocess.number,26
1,21,1,boost.preprocess.time_p,1413.0
1,21,1,boost.mine.size,20800
1,21,1,boost.mine.time,70
1,21,1,prune.theta,0.006720
1,21,1,prune.includes,-sampler-include-method=-org.apache.commons.lang3.time.DateUtils--boolean-isSameLocalTime-java.util.Calendar,java.util.Calendar--
1,21,1,prune.includes_diff,
1,21,1,end
