6,45,1,start
6,45,1,raw.profile.time,4592
6,45,1,coarse-grained.profile.time,25021
6,45,1,coarse-grained.profile.number,9666
6,45,1,coarse-grained.profile.size,5704
6,45,1,fine-grained.profile.time,51487
6,45,1,fine-grained.profile.size,47016
6,45,1,fine-grained.profile.number,200926
6,45,1,fine-grained.preprocess.size,8457440
6,45,1,fine-grained.preprocess.time,10235
6,45,1,fine-grained.preprocess.number,2376
6,45,1,fine-grained.preprocess.time_p,9595.0
6,45,1,fine-grained.mine.size,115712
6,45,1,fine-grained.mine.time,5024
6,45,1,boost.includes,-sampler-include-method=-com.google.javascript.rhino.Node-ObjectPropListItem--java.lang.String-toString--- -sampler-include-method=-com.google.javascript.rhino.Node--int[]-getSortedPropTypes---
6,45,1,boost.profile.number,12
6,45,1,boost.profile.time,21213
6,45,1,boost.profile.size,744
6,45,1,boost.preprocess.size,170848
6,45,1,boost.preprocess.time,864
6,45,1,boost.preprocess.number,6
6,45,1,boost.preprocess.time_p,378.0
6,45,1,boost.mine.size,19888
6,45,1,boost.mine.time,54
6,45,1,prune.theta,0.050318
6,45,1,prune.includes,
6,45,1,prune.includes_diff,
6,45,1,end
