1,3,5,start
1,3,5,raw.profile.time,14287
1,3,5,coarse-grained.profile.time,46995
1,3,5,coarse-grained.profile.number,2544
1,3,5,coarse-grained.profile.size,18688
1,3,5,fine-grained.profile.time,282252
1,3,5,fine-grained.profile.size,329580
1,3,5,fine-grained.profile.number,114294
1,3,5,fine-grained.preprocess.size,21690800
1,3,5,fine-grained.preprocess.time,34068
1,3,5,fine-grained.preprocess.number,177
1,3,5,fine-grained.preprocess.time_p,33145.0
1,3,5,fine-grained.mine.size,25984
1,3,5,fine-grained.mine.time,64
1,3,5,boost.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String--
1,3,5,boost.profile.number,40
1,3,5,boost.profile.time,64970
1,3,5,boost.profile.size,9540
1,3,5,boost.preprocess.size,600176
1,3,5,boost.preprocess.time,2155
1,3,5,boost.preprocess.number,7
1,3,5,boost.preprocess.time_p,1621.0
1,3,5,boost.mine.size,22992
1,3,5,boost.mine.time,60
1,3,5,prune.theta,0.003700
1,3,5,prune.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence--
1,3,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence--
1,3,5,prune_s.profile.number,1256
1,3,5,prune_s.profile.time,46148
1,3,5,prune_s.profile.size,9540
1,3,5,prune.profile.number,1296
1,3,5,prune.profile.time,57932
1,3,5,prune.profile.size,9540
1,3,5,prune.preprocess.size,2280400
1,3,5,prune.preprocess.time,3136
1,3,5,prune.preprocess.number,177
1,3,5,prune.preprocess.time_p,2497.0
1,3,5,prune.mine.size,26304
1,3,5,prune.mine.time,71
1,3,5,end
