1,64,5,start
1,64,5,raw.profile.time,8918
1,64,5,coarse-grained.profile.time,54797
1,64,5,coarse-grained.profile.number,2012
1,64,5,coarse-grained.profile.size,12860
1,64,5,fine-grained.profile.time,3977919
1,64,5,fine-grained.profile.size,151288
1,64,5,fine-grained.profile.number,76204
1,64,5,fine-grained.preprocess.size,9784272
1,64,5,fine-grained.preprocess.time,15804
1,64,5,fine-grained.preprocess.number,44
1,64,5,fine-grained.preprocess.time_p,15086.0
1,64,5,fine-grained.mine.size,23648
1,64,5,fine-grained.mine.time,9
1,64,5,boost.includes,-sampler-include-method=-org.apache.commons.lang.enums.ValuedEnum--int-compareTo-java.lang.Object--
1,64,5,boost.profile.number,18
1,64,5,boost.profile.time,31606
1,64,5,boost.profile.size,6568
1,64,5,boost.preprocess.size,355168
1,64,5,boost.preprocess.time,1100
1,64,5,boost.preprocess.number,3
1,64,5,boost.preprocess.time_p,580.0
1,64,5,boost.mine.size,20528
1,64,5,boost.mine.time,65
1,64,5,prune.theta,0.006396
1,64,5,prune.includes,-sampler-include-method=-org.apache.commons.lang.enums.ValuedEnum--int-compareTo-java.lang.Object-- -sampler-include-method=-org.apache.commons.lang.enums.Enum--org.apache.commons.lang.enums.Enum-Entry-createEntry-java.lang.Class-- -sampler-include-method=-org.apache.commons.lang.enums.Enum--void--init--java.lang.String-- -sampler-include-method=-org.apache.commons.lang.enums.Enum--void-init-java.lang.String-- -sampler-include-method=-org.apache.commons.lang.StringUtils--boolean-isEmpty-java.lang.String--
1,64,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang.enums.Enum--org.apache.commons.lang.enums.Enum-Entry-createEntry-java.lang.Class-- -sampler-include-method=-org.apache.commons.lang.enums.Enum--void--init--java.lang.String-- -sampler-include-method=-org.apache.commons.lang.enums.Enum--void-init-java.lang.String-- -sampler-include-method=-org.apache.commons.lang.StringUtils--boolean-isEmpty-java.lang.String--
1,64,5,prune_s.profile.number,128
1,64,5,prune_s.profile.time,28714
1,64,5,prune_s.profile.size,6568
1,64,5,prune.profile.number,146
1,64,5,prune.profile.time,31329
1,64,5,prune.profile.size,6568
1,64,5,prune.preprocess.size,715792
1,64,5,prune.preprocess.time,1851
1,64,5,prune.preprocess.number,44
1,64,5,prune.preprocess.time_p,1345.0
1,64,5,prune.mine.size,23952
1,64,5,prune.mine.time,59
1,64,5,end
