1,30,5,start
1,30,5,raw.profile.time,8505
1,30,5,coarse-grained.profile.time,33097
1,30,5,coarse-grained.profile.number,2147
1,30,5,coarse-grained.profile.size,14172
1,30,5,fine-grained.profile.time,266838
1,30,5,fine-grained.profile.size,173608
1,30,5,fine-grained.profile.number,77282
1,30,5,fine-grained.preprocess.size,16191104
1,30,5,fine-grained.preprocess.time,20316
1,30,5,fine-grained.preprocess.number,192
1,30,5,fine-grained.preprocess.time_p,19453.0
1,30,5,fine-grained.mine.size,28416
1,30,5,fine-grained.mine.time,44
1,30,5,boost.includes,-sampler-include-method=-org.apache.commons.lang3.ArrayUtils--boolean-isEmpty-char[]--
1,30,5,boost.profile.number,4
1,30,5,boost.profile.time,26908
1,30,5,boost.profile.size,7236
1,30,5,boost.preprocess.size,377040
1,30,5,boost.preprocess.time,1253
1,30,5,boost.preprocess.number,2
1,30,5,boost.preprocess.time_p,701.0
1,30,5,boost.mine.size,20800
1,30,5,boost.mine.time,75
1,30,5,prune.theta,0.013402
1,30,5,prune.includes,-sampler-include-method=-org.apache.commons.lang3.ArrayUtils--boolean-isEmpty-char[]-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-containsNone-java.lang.CharSequence,char[]-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,30,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-containsNone-java.lang.CharSequence,char[]-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,30,5,prune_s.profile.number,110
1,30,5,prune_s.profile.time,27129
1,30,5,prune_s.profile.size,7236
1,30,5,prune.profile.number,114
1,30,5,prune.profile.time,25528
1,30,5,prune.profile.size,7236
1,30,5,prune.preprocess.size,729712
1,30,5,prune.preprocess.time,1838
1,30,5,prune.preprocess.number,39
1,30,5,prune.preprocess.time_p,1388.0
1,30,5,prune.mine.size,22160
1,30,5,prune.mine.time,67
1,30,5,end
