3,9,10,start
3,9,10,raw.profile.time,180
3,9,10,coarse-grained.profile.time,1805
3,9,10,coarse-grained.profile.number,7278
3,9,10,coarse-grained.profile.size,852
3,9,10,fine-grained.profile.time,35838
3,9,10,fine-grained.profile.size,51636
3,9,10,fine-grained.profile.number,1269348
3,9,10,fine-grained.preprocess.size,4829232
3,9,10,fine-grained.preprocess.time,7955
3,9,10,fine-grained.preprocess.number,3409
3,9,10,fine-grained.preprocess.time_p,7308.0
3,9,10,fine-grained.mine.size,159264
3,9,10,fine-grained.mine.time,11912
3,9,10,boost.includes,-sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--double[]-toArray--- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--org.apache.commons.math3.geometry.euclidean.threed.Vector3D-negate---
3,9,10,boost.profile.number,108
3,9,10,boost.profile.time,983
3,9,10,boost.profile.size,152
3,9,10,boost.preprocess.size,154128
3,9,10,boost.preprocess.time,640
3,9,10,boost.preprocess.number,18
3,9,10,boost.preprocess.time_p,127.0
3,9,10,boost.mine.size,19648
3,9,10,boost.mine.time,48
3,9,10,prune.theta,0.187176
3,9,10,prune.includes,-sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--double[]-toArray--- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--org.apache.commons.math3.geometry.euclidean.threed.Vector3D-negate--- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Line--void-reset-org.apache.commons.math3.geometry.euclidean.threed.Vector3D,org.apache.commons.math3.geometry.euclidean.threed.Vector3D-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--double-getNormSq--- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--void--init--double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--org.apache.commons.math3.geometry.euclidean.threed.Vector3D-subtract-org.apache.commons.math3.geometry.Vector-- -sampler-include-method=-org.apache.commons.math3.util.FastMath--double-sqrt-double-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--double-dotProduct-org.apache.commons.math3.geometry.Vector-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--void--init--double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D-- -sampler-include-method=-org.apache.commons.math3.util.MathArrays--double-linearCombination-double,double,double,double,double,double-- -sampler-include-method=-org.apache.commons.math3.util.MathArrays--double-linearCombination-double,double,double,double--
3,9,10,prune.includes_diff,-sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Line--void-reset-org.apache.commons.math3.geometry.euclidean.threed.Vector3D,org.apache.commons.math3.geometry.euclidean.threed.Vector3D-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--double-getNormSq--- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--void--init--double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D,double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--org.apache.commons.math3.geometry.euclidean.threed.Vector3D-subtract-org.apache.commons.math3.geometry.Vector-- -sampler-include-method=-org.apache.commons.math3.util.FastMath--double-sqrt-double-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--double-dotProduct-org.apache.commons.math3.geometry.Vector-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Vector3D--void--init--double,org.apache.commons.math3.geometry.euclidean.threed.Vector3D-- -sampler-include-method=-org.apache.commons.math3.util.MathArrays--double-linearCombination-double,double,double,double,double,double-- -sampler-include-method=-org.apache.commons.math3.util.MathArrays--double-linearCombination-double,double,double,double--
3,9,10,prune_s.profile.number,8670
3,9,10,prune_s.profile.time,10112
3,9,10,prune_s.profile.size,476
3,9,10,prune.profile.number,8778
3,9,10,prune.profile.time,11062
3,9,10,prune.profile.size,480
3,9,10,prune.preprocess.size,1131136
3,9,10,prune.preprocess.time,2175
3,9,10,prune.preprocess.number,3409
3,9,10,prune.preprocess.time_p,1688.0
3,9,10,prune.mine.size,158784
3,9,10,prune.mine.time,11464
3,9,10,end
