1,27,1,start
1,27,1,raw.profile.time,8647
1,27,1,coarse-grained.profile.time,34281
1,27,1,coarse-grained.profile.number,2217
1,27,1,coarse-grained.profile.size,14592
1,27,1,fine-grained.profile.time,262366
1,27,1,fine-grained.profile.size,185952
1,27,1,fine-grained.profile.number,80394
1,27,1,fine-grained.preprocess.size,17776048
1,27,1,fine-grained.preprocess.time,23153
1,27,1,fine-grained.preprocess.number,521
1,27,1,fine-grained.preprocess.time_p,22447.0
1,27,1,fine-grained.mine.size,90208
1,27,1,fine-grained.mine.time,1305
1,27,1,boost.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Integer-createInteger-java.lang.String--
1,27,1,boost.profile.number,4
1,27,1,boost.profile.time,25842
1,27,1,boost.profile.size,7448
1,27,1,boost.preprocess.size,383392
1,27,1,boost.preprocess.time,2104
1,27,1,boost.preprocess.number,2
1,27,1,boost.preprocess.time_p,1548.0
1,27,1,boost.mine.size,21968
1,27,1,boost.mine.time,32
1,27,1,prune.theta,0.005739
1,27,1,prune.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Integer-createInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Double-createDouble-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.math.BigInteger-createBigInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.math.BigDecimal-createBigDecimal-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Long-createLong-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isDigits-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--float-getJavaVersionAsFloat--- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--int-getJavaVersionAsInt--- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-getJavaVersionMatches-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-getOSMatches-java.lang.String,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-getOSMatchesName-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-isJavaVersionMatch-java.lang.String,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-isJavaVersionAtLeast-float-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--java.lang.String-getJavaVersionTrimmed--- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--void--clinit---- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-isOSNameMatch-java.lang.String,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-isOSMatch-java.lang.String,java.lang.String,java.lang.String,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--int-toVersionInt-int[]-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--float-toVersionFloat-int[]-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--int[]-toJavaVersionIntArray-java.lang.String,int-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,27,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Double-createDouble-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.math.BigInteger-createBigInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.math.BigDecimal-createBigDecimal-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Long-createLong-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isDigits-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--float-getJavaVersionAsFloat--- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--int-getJavaVersionAsInt--- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-getJavaVersionMatches-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-getOSMatches-java.lang.String,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-getOSMatchesName-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-isJavaVersionMatch-java.lang.String,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-isJavaVersionAtLeast-float-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--java.lang.String-getJavaVersionTrimmed--- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--void--clinit---- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-isOSNameMatch-java.lang.String,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--boolean-isOSMatch-java.lang.String,java.lang.String,java.lang.String,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--int-toVersionInt-int[]-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--float-toVersionFloat-int[]-- -sampler-include-method=-org.apache.commons.lang3.SystemUtils--int[]-toJavaVersionIntArray-java.lang.String,int-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,27,1,prune_s.profile.number,3142
1,27,1,prune_s.profile.time,24936
1,27,1,prune_s.profile.size,14588
1,27,1,prune.profile.number,3146
1,27,1,prune.profile.time,26215
1,27,1,prune.profile.size,14588
1,27,1,prune.preprocess.size,2330144
1,27,1,prune.preprocess.time,4549
1,27,1,prune.preprocess.number,521
1,27,1,prune.preprocess.time_p,3990.0
1,27,1,prune.mine.size,90304
1,27,1,prune.mine.time,1130
1,27,1,end
