5,26,10,start
5,26,10,raw.profile.time,22040
5,26,10,coarse-grained.profile.time,190986
5,26,10,coarse-grained.profile.number,1396
5,26,10,coarse-grained.profile.size,9864
5,26,10,fine-grained.profile.time,207265
5,26,10,fine-grained.profile.size,19448
5,26,10,fine-grained.profile.number,9388
5,26,10,fine-grained.preprocess.size,2348368
5,26,10,fine-grained.preprocess.time,4882
5,26,10,fine-grained.preprocess.number,46
5,26,10,fine-grained.preprocess.time_p,4120.0
5,26,10,fine-grained.mine.size,31760
5,26,10,fine-grained.mine.time,83
