3,90,1,start
3,90,1,raw.profile.time,9
3,90,1,coarse-grained.profile.time,241
3,90,1,coarse-grained.profile.number,3027
3,90,1,coarse-grained.profile.size,88
3,90,1,fine-grained.profile.time,902
3,90,1,fine-grained.profile.size,4372
3,90,1,fine-grained.profile.number,537084
3,90,1,fine-grained.preprocess.size,2136288
3,90,1,fine-grained.preprocess.time,2616
3,90,1,fine-grained.preprocess.number,1
3,90,1,fine-grained.preprocess.time_p,2069.0
3,90,1,fine-grained.mine.size,19360
3,90,1,fine-grained.mine.time,45
3,90,1,boost.includes,-sampler-include-method=-org.apache.commons.math.stat.Frequency--void-addValue-java.lang.Object--
3,90,1,boost.profile.number,22
3,90,1,boost.profile.time,23
3,90,1,boost.profile.size,32
3,90,1,boost.preprocess.size,141616
3,90,1,boost.preprocess.time,709
3,90,1,boost.preprocess.number,1
3,90,1,boost.preprocess.time_p,152.0
3,90,1,boost.mine.size,19360
3,90,1,boost.mine.time,31
3,90,1,prune.theta,0.034511
3,90,1,prune.includes,-sampler-include-method=-org.apache.commons.math.stat.Frequency--void-addValue-java.lang.Object--
3,90,1,prune.includes_diff,
3,90,1,end
