3,17,5,start
3,17,5,raw.profile.time,8292
3,17,5,coarse-grained.profile.time,88770
3,17,5,coarse-grained.profile.number,6140
3,17,5,coarse-grained.profile.size,1756
3,17,5,fine-grained.profile.time,88865887
3,17,5,fine-grained.profile.size,115028
3,17,5,fine-grained.profile.number,1135202
3,17,5,fine-grained.preprocess.size,9253744
3,17,5,fine-grained.preprocess.time,13940
3,17,5,fine-grained.preprocess.number,4357
3,17,5,fine-grained.preprocess.time_p,13220.0
3,17,5,fine-grained.mine.size,630768
3,17,5,fine-grained.mine.time,26411
3,17,5,boost.includes,-sampler-include-method=-org.apache.commons.math3.dfp.Dfp--boolean-unequal-org.apache.commons.math3.dfp.Dfp--
3,17,5,boost.profile.number,88
3,17,5,boost.profile.time,23629
3,17,5,boost.profile.size,364
3,17,5,boost.preprocess.size,165152
3,17,5,boost.preprocess.time,892
3,17,5,boost.preprocess.number,3
3,17,5,boost.preprocess.time_p,305.0
3,17,5,boost.mine.size,19392
3,17,5,boost.mine.time,42
3,17,5,prune.theta,0.025579
