1,45,10,start
1,45,10,raw.profile.time,10179
1,45,10,coarse-grained.profile.time,61941
1,45,10,coarse-grained.profile.number,2232
1,45,10,coarse-grained.profile.size,14596
1,45,10,fine-grained.profile.time,4429854
1,45,10,fine-grained.profile.size,192900
1,45,10,fine-grained.profile.number,84612
1,45,10,fine-grained.preprocess.size,17785584
1,45,10,fine-grained.preprocess.time,20364
1,45,10,fine-grained.preprocess.number,34
1,45,10,fine-grained.preprocess.time_p,19459.0
1,45,10,fine-grained.mine.size,22496
1,45,10,fine-grained.mine.time,32
1,45,10,boost.includes,-sampler-include-method=-org.apache.commons.lang.WordUtils--java.lang.String-abbreviate-java.lang.String,int,int,java.lang.String--
1,45,10,boost.profile.number,58
1,45,10,boost.profile.time,26285
1,45,10,boost.profile.size,7464
1,45,10,boost.preprocess.size,674704
1,45,10,boost.preprocess.time,1743
1,45,10,boost.preprocess.number,26
1,45,10,boost.preprocess.time_p,1225.0
1,45,10,boost.mine.size,20736
1,45,10,boost.mine.time,67
1,45,10,prune.theta,0.006866
1,45,10,prune.includes,-sampler-include-method=-org.apache.commons.lang.WordUtils--java.lang.String-abbreviate-java.lang.String,int,int,java.lang.String-- -sampler-include-method=-org.apache.commons.lang.StringUtils--java.lang.String-defaultString-java.lang.String-- -sampler-include-method=-org.apache.commons.lang.StringUtils--int-indexOf-java.lang.String,java.lang.String,int--
1,45,10,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang.StringUtils--java.lang.String-defaultString-java.lang.String-- -sampler-include-method=-org.apache.commons.lang.StringUtils--int-indexOf-java.lang.String,java.lang.String,int--
1,45,10,prune_s.profile.number,34
1,45,10,prune_s.profile.time,31534
1,45,10,prune_s.profile.size,7464
1,45,10,prune.profile.number,92
1,45,10,prune.profile.time,35802
1,45,10,prune.profile.size,7464
1,45,10,prune.preprocess.size,769216
1,45,10,prune.preprocess.time,1547
1,45,10,prune.preprocess.number,34
1,45,10,prune.preprocess.time_p,1106.0
1,45,10,prune.mine.size,22848
1,45,10,prune.mine.time,64
1,45,10,end
