1,16,1,start
1,16,1,raw.profile.time,9024
1,16,1,coarse-grained.profile.time,36299
1,16,1,coarse-grained.profile.number,2400
1,16,1,coarse-grained.profile.size,16736
1,16,1,fine-grained.profile.time,243171
1,16,1,fine-grained.profile.size,229524
1,16,1,fine-grained.profile.number,88722
1,16,1,fine-grained.preprocess.size,17891856
1,16,1,fine-grained.preprocess.time,25080
1,16,1,fine-grained.preprocess.number,170
1,16,1,fine-grained.preprocess.time_p,24281.0
1,16,1,fine-grained.mine.size,28544
1,16,1,fine-grained.mine.time,64
1,16,1,boost.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Double-createDouble-java.lang.String--
1,16,1,boost.profile.number,4
1,16,1,boost.profile.time,22666
1,16,1,boost.profile.size,8548
1,16,1,boost.preprocess.size,423904
1,16,1,boost.preprocess.time,1707
1,16,1,boost.preprocess.number,2
1,16,1,boost.preprocess.time_p,1150.0
1,16,1,boost.mine.size,22544
1,16,1,boost.mine.time,54
1,16,1,prune.theta,0.005103
1,16,1,prune.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Double-createDouble-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Integer-createInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Long-createLong-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isDigits-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,16,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Integer-createInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Long-createLong-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isDigits-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,16,1,prune_s.profile.number,1136
1,16,1,prune_s.profile.time,20586
1,16,1,prune_s.profile.size,8548
1,16,1,prune.profile.number,1140
1,16,1,prune.profile.time,25808
1,16,1,prune.profile.size,8548
1,16,1,prune.preprocess.size,2286368
1,16,1,prune.preprocess.time,3106
1,16,1,prune.preprocess.number,170
1,16,1,prune.preprocess.time_p,2393.0
1,16,1,prune.mine.size,28336
1,16,1,prune.mine.time,90
1,16,1,end
