3,61,10,start
3,61,10,raw.profile.time,265
3,61,10,coarse-grained.profile.time,5430
3,61,10,coarse-grained.profile.number,4719
3,61,10,coarse-grained.profile.size,196
3,61,10,fine-grained.profile.time,1187322
3,61,10,fine-grained.profile.size,11512
3,61,10,fine-grained.profile.number,825612
3,61,10,fine-grained.preprocess.size,2368240
3,61,10,fine-grained.preprocess.time,3672
3,61,10,fine-grained.preprocess.number,1
3,61,10,fine-grained.preprocess.time_p,3145.0
3,61,10,fine-grained.mine.size,19376
3,61,10,fine-grained.mine.time,22
3,61,10,boost.includes,-sampler-include-method=-org.apache.commons.math.exception.util.LocalizedFormats--java.lang.String-getLocalizedString-java.util.Locale-- -sampler-include-method=-org.apache.commons.math.distribution.NormalDistributionImpl--void-setStandardDeviationInternal-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-sqrt-double-- -sampler-include-method=-org.apache.commons.math.distribution.PoissonDistributionImpl--void--init--double,double,int--
3,61,10,boost.profile.number,24
3,61,10,boost.profile.time,813
3,61,10,boost.profile.size,52
3,61,10,boost.preprocess.size,142560
3,61,10,boost.preprocess.time,651
3,61,10,boost.preprocess.number,1
3,61,10,boost.preprocess.time_p,121.0
3,61,10,boost.mine.size,19072
3,61,10,boost.mine.time,54
3,61,10,prune.theta,0.413817
3,61,10,prune.includes,
3,61,10,prune.includes_diff,
3,61,10,end
