2,8,5,start
2,8,5,raw.profile.time,8502
2,8,5,coarse-grained.profile.time,237788
2,8,5,coarse-grained.profile.number,7387
2,8,5,coarse-grained.profile.size,43692
2,8,5,fine-grained.profile.time,2415379
2,8,5,fine-grained.profile.size,1186372
2,8,5,fine-grained.profile.number,551154
2,8,5,fine-grained.preprocess.size,44495696
2,8,5,fine-grained.preprocess.time,102984
2,8,5,fine-grained.preprocess.number,22
2,8,5,fine-grained.preprocess.time_p,101529.0
2,8,5,fine-grained.mine.size,23712
2,8,5,fine-grained.mine.time,64
2,8,5,boost.includes,-sampler-include-method=-org.jfree.data.time.Week--void--init--java.util.Date,java.util.TimeZone,java.util.Locale--
2,8,5,boost.profile.number,92
2,8,5,boost.profile.time,49741
2,8,5,boost.profile.size,7532
2,8,5,boost.preprocess.size,555328
2,8,5,boost.preprocess.time,2081
2,8,5,boost.preprocess.number,10
2,8,5,boost.preprocess.time_p,1508.0
2,8,5,boost.mine.size,21088
2,8,5,boost.mine.time,79
2,8,5,prune.theta,0.005259
2,8,5,prune.includes,-sampler-include-method=-org.jfree.data.time.Week--void--init--java.util.Date,java.util.TimeZone,java.util.Locale-- -sampler-include-method=-org.jfree.data.time.Week--void--init--int,int-- -sampler-include-method=-org.jfree.data.time.Week--void-peg-java.util.Calendar-- -sampler-include-method=-org.jfree.data.time.Week--long-getFirstMillisecond-java.util.Calendar-- -sampler-include-method=-org.jfree.data.time.Week--long-getLastMillisecond-java.util.Calendar--
2,8,5,prune.includes_diff,-sampler-include-method=-org.jfree.data.time.Week--void--init--int,int-- -sampler-include-method=-org.jfree.data.time.Week--void-peg-java.util.Calendar-- -sampler-include-method=-org.jfree.data.time.Week--long-getFirstMillisecond-java.util.Calendar-- -sampler-include-method=-org.jfree.data.time.Week--long-getLastMillisecond-java.util.Calendar--
2,8,5,prune_s.profile.number,46
2,8,5,prune_s.profile.time,45981
2,8,5,prune_s.profile.size,7532
2,8,5,prune.profile.number,138
2,8,5,prune.profile.time,40236
2,8,5,prune.profile.size,7532
2,8,5,prune.preprocess.size,674096
2,8,5,prune.preprocess.time,2102
2,8,5,prune.preprocess.number,22
2,8,5,prune.preprocess.time_p,1493.0
2,8,5,prune.mine.size,24240
2,8,5,prune.mine.time,60
2,8,5,end
