space,22_-,10,start
space,22_-,10,fine-grained.preprocess.size,1925724
space,22_-,10,fine-grained.preprocess.time,105339
space,22_-,10,fine-grained.preprocess.number,4791 
space,22_-,10,fine-grained.preprocess.time_p,105097.0
space,22_-,10,fine-grained.mine.size,6024
space,22_-,10,fine-grained.mine.time,60150
space,22_-,10,boost,0.05
space,22_-,10,boost.functions.count,1
space,22_-,10,boost.includes,-sampler-include-method=seqrotrg
space,22_-,10,boost.preprocess.size,288828
space,22_-,10,boost.preprocess.time,1469
space,22_-,10,boost.preprocess.number,576 
space,22_-,10,boost.preprocess.time_p,1337.0
space,22_-,10,boost.mine.size,5816
space,22_-,10,boost.mine.time,3993
space,22_-,10,theta,0.167362
space,22_-,10,prune.functions.count,62
space,22_-,10,prune.includes,-sampler-include-method=Get1Real -sampler-include-method=GetInt -sampler-include-method=GetKeyword -sampler-include-method=GetReal -sampler-include-method=GetUName -sampler-include-method=InKWords -sampler-include-method=InUNames -sampler-include-method=InserUN -sampler-include-method=TapeGet -sampler-include-method=adddef -sampler-include-method=addscan -sampler-include-method=adremdef -sampler-include-method=ampunit -sampler-include-method=ampval -sampler-include-method=anglerot -sampler-include-method=elemdef -sampler-include-method=emsginit -sampler-include-method=extremes -sampler-include-method=fixgramp -sampler-include-method=fixgrpha -sampler-include-method=fixport -sampler-include-method=fixselem -sampler-include-method=fixsgrel -sampler-include-method=fixsgrid -sampler-include-method=floatsup -sampler-include-method=geomspec -sampler-include-method=grampexc -sampler-include-method=greldef -sampler-include-method=grexcdef -sampler-include-method=grgeodef -sampler-include-method=griddef1 -sampler-include-method=groupdef -sampler-include-method=grphaexc -sampler-include-method=isletter -sampler-include-method=kwdsinit -sampler-include-method=lenunit -sampler-include-method=main -sampler-include-method=moseinit -sampler-include-method=nodecoor -sampler-include-method=nodedef -sampler-include-method=nomefile -sampler-include-method=polspec -sampler-include-method=portspec -sampler-include-method=pqlimits -sampler-include-method=prnfile -sampler-include-method=readfil3 -sampler-include-method=recspec -sampler-include-method=remdef -sampler-include-method=secorpha -sampler-include-method=seqrotrg -sampler-include-method=serotdir -sampler-include-method=serotpar -sampler-include-method=serotpha -sampler-include-method=sgrphasr -sampler-include-method=simamp -sampler-include-method=simgroup -sampler-include-method=simpha -sampler-include-method=sinelem -sampler-include-method=squgrdef -sampler-include-method=unaminit -sampler-include-method=unifamp -sampler-include-method=unifpha
space,22_-,10,prune.preprocess.size,1743344
space,22_-,10,prune.preprocess.time,63252
space,22_-,10,prune.preprocess.number,4169 
space,22_-,10,prune.preprocess.time_p,62986.0
space,22_-,10,prune.mine.size,5828
space,22_-,10,prune.mine.time,54968
space,22_-,10,boost.profile.time,9860
space,22_-,10,boost.profile.size,10028
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v22/v22_b.sites
space,22_-,10,boost.profile.number,7272
space,22_-,10,prune-minus-boost.profile.time,45644
space,22_-,10,prune-minus-boost.profile.size,284036
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v22/v22_pmb.sites
space,22_-,10,prune-minus-boost.profile.number,224784
space,22_-,10,end
