space,14_-,10,start
space,14_-,10,fine-grained.preprocess.size,1927248
space,14_-,10,fine-grained.preprocess.time,71802
space,14_-,10,fine-grained.preprocess.number,2836 
space,14_-,10,fine-grained.preprocess.time_p,71471.0
space,14_-,10,fine-grained.mine.size,5864
space,14_-,10,fine-grained.mine.time,16809
space,14_-,10,boost,0.05
space,14_-,10,boost.functions.count,6
space,14_-,10,boost.includes,-sampler-include-method=grampexc -sampler-include-method=grexcdef -sampler-include-method=grphaexc -sampler-include-method=parserro -sampler-include-method=remdef -sampler-include-method=unifamp
space,14_-,10,boost.preprocess.size,305756
space,14_-,10,boost.preprocess.time,1521
space,14_-,10,boost.preprocess.number,99 
space,14_-,10,boost.preprocess.time_p,1386.0
space,14_-,10,boost.mine.size,5840
space,14_-,10,boost.mine.time,1581
space,14_-,10,theta,0.592541
space,14_-,10,prune.functions.count,42
space,14_-,10,prune.includes,-sampler-include-method=Get1Real -sampler-include-method=GetInt -sampler-include-method=GetKeyword -sampler-include-method=GetReal -sampler-include-method=GetUName -sampler-include-method=InKWords -sampler-include-method=InUNames -sampler-include-method=InserUN -sampler-include-method=TapeGet -sampler-include-method=adddef -sampler-include-method=adremdef -sampler-include-method=ampval -sampler-include-method=elemdef -sampler-include-method=emsginit -sampler-include-method=floatsup -sampler-include-method=geomspec -sampler-include-method=grampexc -sampler-include-method=greldef -sampler-include-method=grexcdef -sampler-include-method=grgeodef -sampler-include-method=griddef1 -sampler-include-method=groupdef -sampler-include-method=grphaexc -sampler-include-method=isletter -sampler-include-method=kwdsinit -sampler-include-method=lenunit -sampler-include-method=main -sampler-include-method=moseinit -sampler-include-method=nodecoor -sampler-include-method=nodedef -sampler-include-method=nomefile -sampler-include-method=parserro -sampler-include-method=polspec -sampler-include-method=portspec -sampler-include-method=prnfile -sampler-include-method=readfil3 -sampler-include-method=recspec -sampler-include-method=remdef -sampler-include-method=sinelem -sampler-include-method=squgrdef -sampler-include-method=unaminit -sampler-include-method=unifamp
space,14_-,10,prune.preprocess.size,1578016
space,14_-,10,prune.preprocess.time,26485
space,14_-,10,prune.preprocess.number,2201 
space,14_-,10,prune.preprocess.time_p,26278.0
space,14_-,10,prune.mine.size,5820
space,14_-,10,prune.mine.time,15077
space,14_-,10,boost.profile.time,10901
space,14_-,10,boost.profile.size,10040
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v14/v14_b.sites
space,14_-,10,boost.profile.number,7466
space,14_-,10,prune-minus-boost.profile.time,30430
space,14_-,10,prune-minus-boost.profile.size,154508
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v14/v14_pmb.sites
space,14_-,10,prune-minus-boost.profile.number,118894
space,14_-,10,end
