grep,1_8,10,start
grep,1_8,10,boost,0.05
grep,1_8,10,boost.preprocess.size,1132300
grep,1_8,10,boost.preprocess.time,3704
grep,1_8,10,boost.preprocess.number,1801
grep,1_8,10,boost.preprocess.time_p,3562.0
grep,1_8,10,boost.mine.size,5872
grep,1_8,10,boost.mine.time,6524
grep,1_8,10,theta,0.017503
grep,1_8,10,prune.preprocess.size,1851776
grep,1_8,10,prune.preprocess.time,48529
grep,1_8,10,prune.preprocess.number,7067
grep,1_8,10,prune.preprocess.time_p,48357.0
grep,1_8,10,prune.mine.size,5844
grep,1_8,10,prune.mine.time,208948
grep,1_8,10,fine-grained.profile.time,grep,1_8,10,fine-grained.profile.size,3268
grep,1_8,10,fine-grained.profile.number,0
grep,1_8,10,fine-grained.profile.time,grep,1_8,10,fine-grained.profile.size,894344
grep,1_8,10,fine-grained.profile.number,0
grep,1_8,10,fine-grained.profile.time,grep,1_8,10,fine-grained.profile.size,54332
grep,1_8,10,fine-grained.profile.number,0
grep,1_8,10,fine-grained.profile.time,grep,1_8,10,fine-grained.profile.size,374332
grep,1_8,10,fine-grained.profile.number,0
grep,1_8,10,end
