1,6,1,start
1,6,1,raw.profile.time,44995
1,6,1,coarse-grained.profile.time,49512
1,6,1,coarse-grained.profile.number,2515
1,6,1,coarse-grained.profile.size,18496
1,6,1,fine-grained.profile.time,336408
1,6,1,fine-grained.profile.size,317392
1,6,1,fine-grained.profile.number,21515
1,6,1,fine-grained.preprocess.size,28247280
1,6,1,fine-grained.preprocess.time,63859
1,6,1,fine-grained.preprocess.number,151
1,6,1,fine-grained.preprocess.time_p,62070.0
1,6,1,fine-grained.mine.size,29952
1,6,1,fine-grained.mine.time,143
1,6,1,boost.includes,-sampler-include-method=-org.apache.commons.lang3.StringEscapeUtils-CsvEscaper--int-translate-java.lang.CharSequence,int,java.io.Writer--
1,6,1,boost.profile.number,-4
1,6,1,boost.profile.time,47606
1,6,1,boost.profile.size,9440
1,6,1,boost.preprocess.size,508960
1,6,1,boost.preprocess.time,3694
1,6,1,boost.preprocess.number,4
1,6,1,boost.preprocess.time_p,2972.0
1,6,1,boost.mine.size,21872
1,6,1,boost.mine.time,71
1,6,1,prune.theta,0.004344
1,6,1,prune.includes,-sampler-include-method=-org.apache.commons.lang3.StringEscapeUtils-CsvEscaper--int-translate-java.lang.CharSequence,int,java.io.Writer-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--org.apache.commons.lang3.text.translate.CharSequenceTranslator-with-org.apache.commons.lang3.text.translate.CharSequenceTranslator[]-- -sampler-include-method=-org.apache.commons.lang3.text.translate.EntityArrays--java.lang.String[][]-invert-java.lang.String[][]-- -sampler-include-method=-org.apache.commons.lang3.text.translate.LookupTranslator--void--init--java.lang.CharSequence[][]-- -sampler-include-method=-org.apache.commons.lang3.text.translate.NumericEntityUnescaper--void--init--org.apache.commons.lang3.text.translate.NumericEntityUnescaper-OPTION[]-- -sampler-include-method=-org.apache.commons.lang3.ArrayUtils--java.lang.Object[]-clone-java.lang.Object[]-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-containsNone-java.lang.CharSequence,char[]-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--java.lang.String-translate-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--void-translate-java.lang.CharSequence,java.io.Writer--
1,6,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--org.apache.commons.lang3.text.translate.CharSequenceTranslator-with-org.apache.commons.lang3.text.translate.CharSequenceTranslator[]-- -sampler-include-method=-org.apache.commons.lang3.text.translate.EntityArrays--java.lang.String[][]-invert-java.lang.String[][]-- -sampler-include-method=-org.apache.commons.lang3.text.translate.LookupTranslator--void--init--java.lang.CharSequence[][]-- -sampler-include-method=-org.apache.commons.lang3.text.translate.NumericEntityUnescaper--void--init--org.apache.commons.lang3.text.translate.NumericEntityUnescaper-OPTION[]-- -sampler-include-method=-org.apache.commons.lang3.ArrayUtils--java.lang.Object[]-clone-java.lang.Object[]-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-containsNone-java.lang.CharSequence,char[]-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--java.lang.String-translate-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--void-translate-java.lang.CharSequence,java.io.Writer--
1,6,1,prune_s.profile.number,114
1,6,1,prune_s.profile.time,54954
1,6,1,prune_s.profile.size,9440
1,6,1,prune.profile.number,118
1,6,1,prune.profile.time,60826
1,6,1,prune.profile.size,9440
1,6,1,prune.preprocess.size,4402288
1,6,1,prune.preprocess.time,7978
1,6,1,prune.preprocess.number,151
1,6,1,prune.preprocess.time_p,6949.0
1,6,1,prune.mine.size,29952
1,6,1,prune.mine.time,272
1,6,1,end
