1,55,1,start
1,55,1,raw.profile.time,25287
1,55,1,coarse-grained.profile.time,63594
1,55,1,coarse-grained.profile.number,2052
1,55,1,coarse-grained.profile.size,13212
1,55,1,fine-grained.profile.time,4309431
1,55,1,fine-grained.profile.size,155556
1,55,1,fine-grained.profile.number,14884
1,55,1,fine-grained.preprocess.size,11227424
1,55,1,fine-grained.preprocess.time,40724
1,55,1,fine-grained.preprocess.number,17
1,55,1,fine-grained.preprocess.time_p,39160.0
1,55,1,fine-grained.mine.size,22544
1,55,1,fine-grained.mine.time,40
1,55,1,boost.includes,-sampler-include-method=-org.apache.commons.lang.time.StopWatch--void-suspend---
1,55,1,boost.profile.number,-6
1,55,1,boost.profile.time,25174
1,55,1,boost.profile.size,6748
1,55,1,boost.preprocess.size,372624
1,55,1,boost.preprocess.time,3028
1,55,1,boost.preprocess.number,2
1,55,1,boost.preprocess.time_p,2326.0
1,55,1,boost.mine.size,20992
1,55,1,boost.mine.time,95
1,55,1,prune.theta,0.006250
1,55,1,prune.includes,-sampler-include-method=-org.apache.commons.lang.time.StopWatch--void-suspend--- -sampler-include-method=-org.apache.commons.lang.time.StopWatch--void-stop--- -sampler-include-method=-org.apache.commons.lang.time.StopWatch--long-getTime--- -sampler-include-method=-org.apache.commons.lang.time.StopWatch--void-start---
1,55,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang.time.StopWatch--void-stop--- -sampler-include-method=-org.apache.commons.lang.time.StopWatch--long-getTime--- -sampler-include-method=-org.apache.commons.lang.time.StopWatch--void-start---
1,55,1,prune_s.profile.number,17
1,55,1,prune_s.profile.time,29637
1,55,1,prune_s.profile.size,6748
1,55,1,prune.profile.number,19
1,55,1,prune.profile.time,28010
1,55,1,prune.profile.size,6748
1,55,1,prune.preprocess.size,740160
1,55,1,prune.preprocess.time,4505
1,55,1,prune.preprocess.number,17
1,55,1,prune.preprocess.time_p,3691.0
1,55,1,prune.mine.size,22704
1,55,1,prune.mine.time,98
1,55,1,end
