1,47,5,start
1,47,5,raw.profile.time,25770
1,47,5,coarse-grained.profile.time,75372
1,47,5,coarse-grained.profile.number,2221
1,47,5,coarse-grained.profile.size,14208
1,47,5,fine-grained.profile.time,4332614
1,47,5,fine-grained.profile.size,187704
1,47,5,fine-grained.profile.number,16291
1,47,5,fine-grained.preprocess.size,17780560
1,47,5,fine-grained.preprocess.time,54088
1,47,5,fine-grained.preprocess.number,15
1,47,5,fine-grained.preprocess.time_p,52427.0
1,47,5,fine-grained.mine.size,23696
1,47,5,fine-grained.mine.time,89
1,47,5,boost.includes,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-appendFixedWidthPadLeft-java.lang.Object,int,char--
1,47,5,boost.profile.number,60
1,47,5,boost.profile.time,25911
1,47,5,boost.profile.size,7264
1,47,5,boost.preprocess.size,593920
1,47,5,boost.preprocess.time,4843
1,47,5,boost.preprocess.number,5
1,47,5,boost.preprocess.time_p,4107.0
1,47,5,boost.mine.size,21152
1,47,5,boost.mine.time,108
1,47,5,prune.theta,0.004294
1,47,5,prune.includes,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-appendFixedWidthPadLeft-java.lang.Object,int,char-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void--init--int-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-appendFixedWidthPadRight-java.lang.Object,int,char-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-ensureCapacity-int--
1,47,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void--init--int-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-appendFixedWidthPadRight-java.lang.Object,int,char-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-ensureCapacity-int--
1,47,5,prune_s.profile.number,66
1,47,5,prune_s.profile.time,31587
1,47,5,prune_s.profile.size,7264
1,47,5,prune.profile.number,134
1,47,5,prune.profile.time,32886
1,47,5,prune.profile.size,7264
1,47,5,prune.preprocess.size,1204352
1,47,5,prune.preprocess.time,4465
1,47,5,prune.preprocess.number,15
1,47,5,prune.preprocess.time_p,3637.0
1,47,5,prune.mine.size,23616
1,47,5,prune.mine.time,84
1,47,5,end
