1,65,5,start
1,65,5,raw.profile.time,23082
1,65,5,coarse-grained.profile.time,53398
1,65,5,coarse-grained.profile.number,2014
1,65,5,coarse-grained.profile.size,12588
1,65,5,fine-grained.profile.time,4066634
1,65,5,fine-grained.profile.size,148112
1,65,5,fine-grained.profile.number,14609
1,65,5,fine-grained.preprocess.size,10166080
1,65,5,fine-grained.preprocess.time,44777
1,65,5,fine-grained.preprocess.number,165
1,65,5,fine-grained.preprocess.time_p,43532.0
1,65,5,fine-grained.mine.size,22064
1,65,5,fine-grained.mine.time,93
1,65,5,boost.includes,-sampler-include-method=-org.apache.commons.lang.time.DateUtils--java.util.Date-truncate-java.util.Date,int-- -sampler-include-method=-org.apache.commons.lang.time.DateUtils--void-modify-java.util.Calendar,int,boolean--
1,65,5,boost.profile.number,230
1,65,5,boost.profile.time,29263
1,65,5,boost.profile.size,6428
1,65,5,boost.preprocess.size,2270192
1,65,5,boost.preprocess.time,5286
1,65,5,boost.preprocess.number,165
1,65,5,boost.preprocess.time_p,4369.0
1,65,5,boost.mine.size,22688
1,65,5,boost.mine.time,91
1,65,5,prune.theta,0.005468
1,65,5,prune.includes,-sampler-include-method=-org.apache.commons.lang.time.DateUtils--java.util.Date-truncate-java.util.Date,int-- -sampler-include-method=-org.apache.commons.lang.time.DateUtils--void-modify-java.util.Calendar,int,boolean--
1,65,5,prune.includes_diff,
1,65,5,end
