1,19,1,start
1,19,1,raw.profile.time,22815
1,19,1,coarse-grained.profile.time,37522
1,19,1,coarse-grained.profile.number,2289
1,19,1,coarse-grained.profile.size,15360
1,19,1,fine-grained.profile.time,261778
1,19,1,fine-grained.profile.size,203064
1,19,1,fine-grained.profile.number,16431
1,19,1,fine-grained.preprocess.size,17821760
1,19,1,fine-grained.preprocess.time,51466
1,19,1,fine-grained.preprocess.number,68
1,19,1,fine-grained.preprocess.time_p,49960.0
1,19,1,fine-grained.mine.size,22976
1,19,1,fine-grained.mine.time,99
1,19,1,boost.includes,-sampler-include-method=-org.apache.commons.lang3.text.translate.NumericEntityUnescaper--int-translate-java.lang.CharSequence,int,java.io.Writer--
1,19,1,boost.profile.number,74
1,19,1,boost.profile.time,25240
1,19,1,boost.profile.size,7852
1,19,1,boost.preprocess.size,1087264
1,19,1,boost.preprocess.time,4791
1,19,1,boost.preprocess.number,45
1,19,1,boost.preprocess.time_p,3896.0
1,19,1,boost.mine.size,21296
1,19,1,boost.mine.time,95
1,19,1,prune.theta,0.009927
1,19,1,prune.includes,-sampler-include-method=-org.apache.commons.lang3.text.translate.NumericEntityUnescaper--int-translate-java.lang.CharSequence,int,java.io.Writer-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--java.lang.String-translate-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--void-translate-java.lang.CharSequence,java.io.Writer--
1,19,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--java.lang.String-translate-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--void-translate-java.lang.CharSequence,java.io.Writer--
1,19,1,prune_s.profile.number,42
1,19,1,prune_s.profile.time,21579
1,19,1,prune_s.profile.size,7848
1,19,1,prune.profile.number,124
1,19,1,prune.profile.time,30365
1,19,1,prune.profile.size,7848
1,19,1,prune.preprocess.size,2277728
1,19,1,prune.preprocess.time,4869
1,19,1,prune.preprocess.number,68
1,19,1,prune.preprocess.time_p,4138.0
1,19,1,prune.mine.size,22864
1,19,1,prune.mine.time,73
1,19,1,end
