3,97,1,start
3,97,1,raw.profile.time,5902
3,97,1,coarse-grained.profile.time,8821
3,97,1,coarse-grained.profile.number,1726
3,97,1,coarse-grained.profile.size,1060
3,97,1,fine-grained.profile.time,241263
3,97,1,fine-grained.profile.size,43964
3,97,1,fine-grained.profile.number,49787
3,97,1,fine-grained.preprocess.size,4318384
3,97,1,fine-grained.preprocess.time,14631
3,97,1,fine-grained.preprocess.number,167
3,97,1,fine-grained.preprocess.time_p,13638.0
3,97,1,fine-grained.mine.size,20752
3,97,1,fine-grained.mine.time,100
3,97,1,boost.includes,-sampler-include-method=-org.apache.commons.math.analysis.BrentSolver--double-solve-double,double,double,double,double,double--
3,97,1,boost.profile.number,686
3,97,1,boost.profile.time,6154
3,97,1,boost.profile.size,1060
3,97,1,boost.preprocess.size,384464
3,97,1,boost.preprocess.time,2001
3,97,1,boost.preprocess.number,140
3,97,1,boost.preprocess.time_p,1325.0
3,97,1,boost.mine.size,20320
3,97,1,boost.mine.time,108
3,97,1,prune.theta,0.065491
3,97,1,prune.includes,
3,97,1,prune.includes_diff,
3,97,1,end
