3,27,1,start
3,27,1,raw.profile.time,4538
3,27,1,coarse-grained.profile.time,6968
3,27,1,coarse-grained.profile.number,5863
3,27,1,coarse-grained.profile.size,4308
3,27,1,fine-grained.profile.time,478476
3,27,1,fine-grained.profile.size,262712
3,27,1,fine-grained.profile.number,182147
3,27,1,fine-grained.preprocess.size,18008080
3,27,1,fine-grained.preprocess.time,62924
3,27,1,fine-grained.preprocess.number,347
3,27,1,fine-grained.preprocess.time_p,61226.0
3,27,1,fine-grained.mine.size,25456
3,27,1,fine-grained.mine.time,202
3,27,1,boost.includes,-sampler-include-method=-org.apache.commons.math3.fraction.Fraction--double-percentageValue--- -sampler-include-method=-org.apache.commons.math3.fraction.Fraction--org.apache.commons.math3.fraction.Fraction-multiply-int-- -sampler-include-method=-org.apache.commons.math3.fraction.Fraction--double-doubleValue---
3,27,1,boost.profile.number,3
3,27,1,boost.profile.time,6351
3,27,1,boost.profile.size,896
3,27,1,boost.preprocess.size,248224
3,27,1,boost.preprocess.time,1655
3,27,1,boost.preprocess.number,26
3,27,1,boost.preprocess.time_p,728.0
3,27,1,boost.mine.size,19936
3,27,1,boost.mine.time,111
3,27,1,prune.theta,0.043070
3,27,1,prune.includes,-sampler-include-method=-org.apache.commons.math3.fraction.Fraction--double-percentageValue--- -sampler-include-method=-org.apache.commons.math3.fraction.Fraction--org.apache.commons.math3.fraction.Fraction-multiply-int-- -sampler-include-method=-org.apache.commons.math3.fraction.Fraction--double-doubleValue--- -sampler-include-method=-org.apache.commons.math3.fraction.Fraction--void--init--int,int-- -sampler-include-method=-org.apache.commons.math3.util.ArithmeticUtils--int-gcd-int,int--
3,27,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.math3.fraction.Fraction--void--init--int,int-- -sampler-include-method=-org.apache.commons.math3.util.ArithmeticUtils--int-gcd-int,int--
3,27,1,prune_s.profile.number,203
3,27,1,prune_s.profile.time,307811
3,27,1,prune_s.profile.size,896
3,27,1,prune.profile.number,214
3,27,1,prune.profile.time,323088
3,27,1,prune.profile.size,896
3,27,1,prune.preprocess.size,1373104
3,27,1,prune.preprocess.time,3855
3,27,1,prune.preprocess.number,347
3,27,1,prune.preprocess.time_p,3008.0
3,27,1,prune.mine.size,26272
3,27,1,prune.mine.time,123
3,27,1,end
