1,24,1,start
1,24,1,raw.profile.time,19384
1,24,1,coarse-grained.profile.time,35999
1,24,1,coarse-grained.profile.number,2248
1,24,1,coarse-grained.profile.size,14912
1,24,1,fine-grained.profile.time,269207
1,24,1,fine-grained.profile.size,189828
1,24,1,fine-grained.profile.number,15961
1,24,1,fine-grained.preprocess.size,27704416
1,24,1,fine-grained.preprocess.time,56838
1,24,1,fine-grained.preprocess.number,591
1,24,1,fine-grained.preprocess.time_p,54233.0
1,24,1,fine-grained.mine.size,33376
1,24,1,fine-grained.mine.time,155
1,24,1,boost.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isNumber-java.lang.String--
1,24,1,boost.profile.number,233
1,24,1,boost.profile.time,26070
1,24,1,boost.profile.size,7624
1,24,1,boost.preprocess.size,2279984
1,24,1,boost.preprocess.time,5737
1,24,1,boost.preprocess.number,322
1,24,1,boost.preprocess.time_p,4903.0
1,24,1,boost.mine.size,23504
1,24,1,boost.mine.time,116
1,24,1,prune.theta,0.006736
1,24,1,prune.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Integer-createInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Double-createDouble-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.math.BigInteger-createBigInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.math.BigDecimal-createBigDecimal-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Long-createLong-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isDigits-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,24,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Integer-createInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Double-createDouble-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.math.BigInteger-createBigInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.math.BigDecimal-createBigDecimal-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Long-createLong-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isDigits-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,24,1,prune_s.profile.number,224
1,24,1,prune_s.profile.time,22314
1,24,1,prune_s.profile.size,7620
1,24,1,prune.profile.number,465
1,24,1,prune.profile.time,25190
1,24,1,prune.profile.size,7624
1,24,1,prune.preprocess.size,15190688
1,24,1,prune.preprocess.time,19020
1,24,1,prune.preprocess.number,591
1,24,1,prune.preprocess.time_p,17477.0
1,24,1,prune.mine.size,33456
1,24,1,prune.mine.time,202
1,24,1,end
