3,37,1,start
3,37,1,raw.profile.time,1779
3,37,1,coarse-grained.profile.time,3909
3,37,1,coarse-grained.profile.number,5759
3,37,1,coarse-grained.profile.size,5988
3,37,1,fine-grained.profile.time,48071
3,37,1,fine-grained.profile.size,356708
3,37,1,fine-grained.profile.number,177770
3,37,1,fine-grained.preprocess.size,37417648
3,37,1,fine-grained.preprocess.time,107551
3,37,1,fine-grained.preprocess.number,6066
3,37,1,fine-grained.preprocess.time_p,104884.0
3,37,1,fine-grained.mine.size,104912
3,37,1,fine-grained.mine.time,24457
3,37,1,boost.includes,-sampler-include-method=-org.apache.commons.math.util.FastMath--double-cosh-double--
3,37,1,boost.profile.number,640
3,37,1,boost.profile.time,2460
3,37,1,boost.profile.size,2436
3,37,1,boost.preprocess.size,1614096
3,37,1,boost.preprocess.time,3610
3,37,1,boost.preprocess.number,1368
3,37,1,boost.preprocess.time_p,2730.0
3,37,1,boost.mine.size,25264
3,37,1,boost.mine.time,287
3,37,1,prune.theta,0.076248
3,37,1,prune.includes,-sampler-include-method=-org.apache.commons.math.util.FastMath--double-cosh-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-sinh-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-exp-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-exp-double,double,double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-cos-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-cosQ-double,double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-polyCosine-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-polySine-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-sinQ-double,double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-sin-double-- -sampler-include-method=-org.apache.commons.math.complex.Complex--void--init--double,double--
3,37,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.math.util.FastMath--double-sinh-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-exp-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-exp-double,double,double[]-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-cos-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-cosQ-double,double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-polyCosine-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-polySine-double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-sinQ-double,double-- -sampler-include-method=-org.apache.commons.math.util.FastMath--double-sin-double-- -sampler-include-method=-org.apache.commons.math.complex.Complex--void--init--double,double--
3,37,1,prune_s.profile.number,2978
3,37,1,prune_s.profile.time,23867
3,37,1,prune_s.profile.size,7288
3,37,1,prune.profile.number,3626
3,37,1,prune.profile.time,22202
3,37,1,prune.profile.size,8488
3,37,1,prune.preprocess.size,17110080
3,37,1,prune.preprocess.time,25528
3,37,1,prune.preprocess.number,5913
3,37,1,prune.preprocess.time_p,23569.0
3,37,1,prune.mine.size,104128
3,37,1,prune.mine.time,27579
3,37,1,end
