3,43,1,start
3,43,1,raw.profile.time,5056
3,43,1,coarse-grained.profile.time,11146
3,43,1,coarse-grained.profile.number,5722
3,43,1,coarse-grained.profile.size,1580
3,43,1,fine-grained.profile.time,1438723
3,43,1,fine-grained.profile.size,91504
3,43,1,fine-grained.profile.number,172981
3,43,1,fine-grained.preprocess.size,9522592
3,43,1,fine-grained.preprocess.time,28033
3,43,1,fine-grained.preprocess.number,1549
3,43,1,fine-grained.preprocess.time_p,26620.0
3,43,1,fine-grained.mine.size,37664
3,43,1,fine-grained.mine.time,1020
3,43,1,boost.includes,-sampler-include-method=-org.apache.commons.math.stat.descriptive.SummaryStatistics--void-checkEmpty--- -sampler-include-method=-org.apache.commons.math.stat.descriptive.AbstractUnivariateStatistic--boolean-test-double[],int,int,boolean--
3,43,1,boost.profile.number,14
3,43,1,boost.profile.time,4906
3,43,1,boost.profile.size,332
3,43,1,boost.preprocess.size,171280
3,43,1,boost.preprocess.time,1419
3,43,1,boost.preprocess.number,13
3,43,1,boost.preprocess.time_p,632.0
3,43,1,boost.mine.size,19024
3,43,1,boost.mine.time,70
3,43,1,prune.theta,0.391244
3,43,1,prune.includes,
3,43,1,prune.includes_diff,
3,43,1,end
