1,56,5,start
1,56,5,raw.profile.time,24833
1,56,5,coarse-grained.profile.time,66117
1,56,5,coarse-grained.profile.number,2032
1,56,5,coarse-grained.profile.size,13056
1,56,5,fine-grained.profile.time,3985936
1,56,5,fine-grained.profile.size,159976
1,56,5,fine-grained.profile.number,14998
1,56,5,fine-grained.preprocess.size,15519328
1,56,5,fine-grained.preprocess.time,51240
1,56,5,fine-grained.preprocess.number,93
1,56,5,fine-grained.preprocess.time_p,49491.0
1,56,5,fine-grained.mine.size,26400
1,56,5,fine-grained.mine.time,148
1,56,5,boost.includes,-sampler-include-method=-org.apache.commons.lang.exception.ExceptionUtils--void--clinit----
1,56,5,boost.profile.number,-5
1,56,5,boost.profile.time,27218
1,56,5,boost.profile.size,6664
1,56,5,boost.preprocess.size,361760
1,56,5,boost.preprocess.time,2448
1,56,5,boost.preprocess.number,3
1,56,5,boost.preprocess.time_p,1604.0
1,56,5,boost.mine.size,21232
1,56,5,boost.mine.time,60
1,56,5,prune.theta,0.006314
1,56,5,prune.includes,-sampler-include-method=-org.apache.commons.lang.exception.ExceptionUtils--void--clinit---- -sampler-include-method=-org.apache.commons.lang.exception.ExceptionUtils--boolean-isThrowableNested--- -sampler-include-method=-org.apache.commons.lang.exception.NestableDelegate--void-printStackTrace-java.io.PrintWriter-- -sampler-include-method=-org.apache.commons.lang.exception.NestableRuntimeException--java.lang.String-getMessage--- -sampler-include-method=-org.apache.commons.lang.time.FastDateFormat--boolean-equals-java.lang.Object-- -sampler-include-method=-org.apache.commons.lang.time.FastDateFormat--org.apache.commons.lang.time.FastDateFormat-getInstance-java.lang.String,java.util.TimeZone,java.util.Locale-- -sampler-include-method=-org.apache.commons.lang.time.FastDateFormat--void--init--java.lang.String,java.util.TimeZone,java.util.Locale-- -sampler-include-method=-org.apache.commons.lang.time.FastDateFormat--int-hashCode--- -sampler-include-method=-org.apache.commons.lang.SerializationUtils--void-serialize-java.io.Serializable,java.io.OutputStream-- -sampler-include-method=-org.apache.commons.lang.exception.NestableDelegate--void--init--org.apache.commons.lang.exception.Nestable--
1,56,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang.exception.ExceptionUtils--boolean-isThrowableNested--- -sampler-include-method=-org.apache.commons.lang.exception.NestableDelegate--void-printStackTrace-java.io.PrintWriter-- -sampler-include-method=-org.apache.commons.lang.exception.NestableRuntimeException--java.lang.String-getMessage--- -sampler-include-method=-org.apache.commons.lang.time.FastDateFormat--boolean-equals-java.lang.Object-- -sampler-include-method=-org.apache.commons.lang.time.FastDateFormat--org.apache.commons.lang.time.FastDateFormat-getInstance-java.lang.String,java.util.TimeZone,java.util.Locale-- -sampler-include-method=-org.apache.commons.lang.time.FastDateFormat--void--init--java.lang.String,java.util.TimeZone,java.util.Locale-- -sampler-include-method=-org.apache.commons.lang.time.FastDateFormat--int-hashCode--- -sampler-include-method=-org.apache.commons.lang.SerializationUtils--void-serialize-java.io.Serializable,java.io.OutputStream-- -sampler-include-method=-org.apache.commons.lang.exception.NestableDelegate--void--init--org.apache.commons.lang.exception.Nestable--
1,56,5,prune_s.profile.number,79
1,56,5,prune_s.profile.time,22232
1,56,5,prune_s.profile.size,6668
1,56,5,prune.profile.number,82
1,56,5,prune.profile.time,29233
1,56,5,prune.profile.size,6668
1,56,5,prune.preprocess.size,2292096
1,56,5,prune.preprocess.time,5895
1,56,5,prune.preprocess.number,93
1,56,5,prune.preprocess.time_p,5133.0
1,56,5,prune.mine.size,27104
1,56,5,prune.mine.time,70
1,56,5,end
