3,95,1,start
3,95,1,raw.profile.time,89
3,95,1,coarse-grained.profile.time,394
3,95,1,coarse-grained.profile.number,2015
3,95,1,coarse-grained.profile.size,188
3,95,1,fine-grained.profile.time,2902
3,95,1,fine-grained.profile.size,9024
3,95,1,fine-grained.profile.number,57543
3,95,1,fine-grained.preprocess.size,2381056
3,95,1,fine-grained.preprocess.time,6643
3,95,1,fine-grained.preprocess.number,1590
3,95,1,fine-grained.preprocess.time_p,5821.0
3,95,1,fine-grained.mine.size,35968
3,95,1,fine-grained.mine.time,674
3,95,1,boost.includes,-sampler-include-method=-org.apache.commons.math.special.Gamma--void--clinit---- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--double-getInitialDomain-double--
3,95,1,boost.profile.number,0
3,95,1,boost.profile.time,156
3,95,1,boost.profile.size,96
3,95,1,boost.preprocess.size,146224
3,95,1,boost.preprocess.time,1115
3,95,1,boost.preprocess.number,11
3,95,1,boost.preprocess.time_p,369.0
3,95,1,boost.mine.size,19792
3,95,1,boost.mine.time,68
3,95,1,prune.theta,0.258019
3,95,1,prune.includes,
3,95,1,prune.includes_diff,
3,95,1,end
