3,98,1,start
3,98,1,raw.profile.time,700
3,98,1,coarse-grained.profile.time,3746
3,98,1,coarse-grained.profile.number,1725
3,98,1,coarse-grained.profile.size,1092
3,98,1,fine-grained.profile.time,7258
3,98,1,fine-grained.profile.size,45252
3,98,1,fine-grained.profile.number,49784
3,98,1,fine-grained.preprocess.size,4618784
3,98,1,fine-grained.preprocess.time,14611
3,98,1,fine-grained.preprocess.number,178
3,98,1,fine-grained.preprocess.time_p,13789.0
3,98,1,fine-grained.mine.size,21008
3,98,1,fine-grained.mine.time,77
3,98,1,boost.includes,-sampler-include-method=-org.apache.commons.math.linear.BigMatrixImpl--java.math.BigDecimal[]-operate-java.math.BigDecimal[]--
3,98,1,boost.profile.number,25
3,98,1,boost.profile.time,1134
3,98,1,boost.profile.size,560
3,98,1,boost.preprocess.size,196224
3,98,1,boost.preprocess.time,1471
3,98,1,boost.preprocess.number,47
3,98,1,boost.preprocess.time_p,691.0
3,98,1,boost.mine.size,19568
3,98,1,boost.mine.time,96
3,98,1,prune.theta,0.048816
3,98,1,prune.includes,-sampler-include-method=-org.apache.commons.math.linear.BigMatrixImpl--java.math.BigDecimal[]-operate-java.math.BigDecimal[]-- -sampler-include-method=-org.apache.commons.math.linear.RealMatrixImpl--double[]-operate-double[]-- -sampler-include-method=-org.apache.commons.math.linear.BigMatrixImpl--void--init--java.math.BigDecimal[][],boolean-- -sampler-include-method=-org.apache.commons.math.linear.RealMatrixImpl--void--init--double[][],boolean--
3,98,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.math.linear.RealMatrixImpl--double[]-operate-double[]-- -sampler-include-method=-org.apache.commons.math.linear.BigMatrixImpl--void--init--java.math.BigDecimal[][],boolean-- -sampler-include-method=-org.apache.commons.math.linear.RealMatrixImpl--void--init--double[][],boolean--
3,98,1,prune_s.profile.number,60
3,98,1,prune_s.profile.time,1605
3,98,1,prune_s.profile.size,560
3,98,1,prune.profile.number,93
3,98,1,prune.profile.time,1040
3,98,1,prune.profile.size,560
3,98,1,prune.preprocess.size,539648
3,98,1,prune.preprocess.time,2757
3,98,1,prune.preprocess.number,178
3,98,1,prune.preprocess.time_p,1901.0
3,98,1,prune.mine.size,20720
3,98,1,prune.mine.time,85
3,98,1,end
