1,28,5,start
1,28,5,raw.profile.time,22725
1,28,5,coarse-grained.profile.time,34591
1,28,5,coarse-grained.profile.number,2171
1,28,5,coarse-grained.profile.size,14412
1,28,5,fine-grained.profile.time,259304
1,28,5,fine-grained.profile.size,176608
1,28,5,fine-grained.profile.number,15296
1,28,5,fine-grained.preprocess.size,17747104
1,28,5,fine-grained.preprocess.time,40979
1,28,5,fine-grained.preprocess.number,140
1,28,5,fine-grained.preprocess.time_p,39879.0
1,28,5,fine-grained.mine.size,23952
1,28,5,fine-grained.mine.time,69
1,28,5,boost.includes,-sampler-include-method=-org.apache.commons.lang3.text.translate.NumericEntityUnescaper--int-translate-java.lang.CharSequence,int,java.io.Writer--
1,28,5,boost.profile.number,42
1,28,5,boost.profile.time,27971
1,28,5,boost.profile.size,7360
1,28,5,boost.preprocess.size,988544
1,28,5,boost.preprocess.time,3381
1,28,5,boost.preprocess.number,50
1,28,5,boost.preprocess.time_p,2667.0
1,28,5,boost.mine.size,21264
1,28,5,boost.mine.time,62
1,28,5,prune.theta,0.004586
1,28,5,prune.includes,-sampler-include-method=-org.apache.commons.lang3.text.translate.NumericEntityUnescaper--int-translate-java.lang.CharSequence,int,java.io.Writer-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--java.lang.String-translate-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--void-translate-java.lang.CharSequence,java.io.Writer--
1,28,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--java.lang.String-translate-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.text.translate.CharSequenceTranslator--void-translate-java.lang.CharSequence,java.io.Writer--
1,28,5,prune_s.profile.number,42
1,28,5,prune_s.profile.time,26583
1,28,5,prune_s.profile.size,7356
1,28,5,prune.profile.number,92
1,28,5,prune.profile.time,29296
1,28,5,prune.profile.size,7356
1,28,5,prune.preprocess.size,2276032
1,28,5,prune.preprocess.time,5877
1,28,5,prune.preprocess.number,140
1,28,5,prune.preprocess.time_p,5106.0
1,28,5,prune.mine.size,23952
1,28,5,prune.mine.time,50
1,28,5,end
