2,23,10,start
2,23,10,raw.profile.time,45861
2,23,10,coarse-grained.profile.time,192160
2,23,10,coarse-grained.profile.number,7176
2,23,10,coarse-grained.profile.size,39156
2,23,10,fine-grained.profile.time,2387979
2,23,10,fine-grained.profile.size,1043556
2,23,10,fine-grained.profile.number,96394
2,23,10,fine-grained.preprocess.size,44088544
2,23,10,fine-grained.preprocess.time,233041
2,23,10,fine-grained.preprocess.number,262
2,23,10,fine-grained.preprocess.time_p,229246.0
2,23,10,fine-grained.mine.size,37168
2,23,10,fine-grained.mine.time,219
2,23,10,boost.includes,-sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--void-setDrawLines-boolean-- -sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--javax.swing.Icon-getIcon-java.awt.Shape,java.awt.Paint,java.awt.Paint-- -sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--javax.swing.Icon-getIcon-java.awt.Shape,boolean,boolean-- -sampler-include-method=-org.jfree.chart.renderer.category.AbstractCategoryItemRenderer--boolean-equals-java.lang.Object--
2,23,10,boost.profile.number,21
2,23,10,boost.profile.time,41501
2,23,10,boost.profile.size,6756
2,23,10,boost.preprocess.size,1283024
2,23,10,boost.preprocess.time,3096
2,23,10,boost.preprocess.number,29
2,23,10,boost.preprocess.time_p,2413.0
2,23,10,boost.mine.size,23232
2,23,10,boost.mine.time,75
2,23,10,prune.theta,0.002502
