3,99,10,start
3,99,10,raw.profile.time,9237
3,99,10,coarse-grained.profile.time,13033
3,99,10,coarse-grained.profile.number,2700
3,99,10,coarse-grained.profile.size,6828
3,99,10,fine-grained.profile.time,1640534
3,99,10,fine-grained.profile.size,325000
3,99,10,fine-grained.profile.number,85298
3,99,10,fine-grained.preprocess.size,18566704
3,99,10,fine-grained.preprocess.time,75669
3,99,10,fine-grained.preprocess.number,539
3,99,10,fine-grained.preprocess.time_p,73704.0
3,99,10,fine-grained.mine.size,26400
3,99,10,fine-grained.mine.time,187
3,99,10,boost.includes,-sampler-include-method=-org.apache.commons.math.util.MathUtils--int-lcm-int,int--
3,99,10,boost.profile.number,0
3,99,10,boost.profile.time,9377
3,99,10,boost.profile.size,2344
3,99,10,boost.preprocess.size,261616
3,99,10,boost.preprocess.time,2163
3,99,10,boost.preprocess.number,17
3,99,10,boost.preprocess.time_p,1318.0
3,99,10,boost.mine.size,19536
3,99,10,boost.mine.time,68
3,99,10,prune.theta,0.015305
3,99,10,prune.includes,-sampler-include-method=-org.apache.commons.math.util.MathUtils--int-gcd-int,int--
3,99,10,prune.includes_diff,-sampler-include-method=-org.apache.commons.math.util.MathUtils--int-gcd-int,int--
3,99,10,prune_s.profile.number,184
3,99,10,prune_s.profile.time,31057
3,99,10,prune_s.profile.size,2344
3,99,10,prune.profile.number,184
3,99,10,prune.profile.time,31057
3,99,10,prune.profile.size,2344
3,99,10,prune.preprocess.size,1172000
3,99,10,prune.preprocess.time,2887
3,99,10,prune.preprocess.number,504
3,99,10,prune.preprocess.time_p,2215.0
3,99,10,prune.mine.size,26336
3,99,10,prune.mine.time,179
3,99,10,end
