3,100,1,start
3,100,1,raw.profile.time,2334
3,100,1,coarse-grained.profile.time,4451
3,100,1,coarse-grained.profile.number,1723
3,100,1,coarse-grained.profile.size,396
3,100,1,fine-grained.profile.time,115236
3,100,1,fine-grained.profile.size,16248
3,100,1,fine-grained.profile.number,49339
3,100,1,fine-grained.preprocess.size,4521872
3,100,1,fine-grained.preprocess.time,11500
3,100,1,fine-grained.preprocess.number,1621
3,100,1,fine-grained.preprocess.time_p,10532.0
3,100,1,fine-grained.mine.size,155872
3,100,1,fine-grained.mine.time,4475
3,100,1,boost.includes,-sampler-include-method=-org.apache.commons.math.estimation.SimpleEstimationProblem--org.apache.commons.math.estimation.EstimatedParameter[]-getAllParameters--- -sampler-include-method=-org.apache.commons.math.estimation.AbstractEstimator--double[][]-getCovariances-org.apache.commons.math.estimation.EstimationProblem--
3,100,1,boost.profile.number,49
3,100,1,boost.profile.time,4494
3,100,1,boost.profile.size,204
3,100,1,boost.preprocess.size,191520
3,100,1,boost.preprocess.time,1567
3,100,1,boost.preprocess.number,64
3,100,1,boost.preprocess.time_p,732.0
3,100,1,boost.mine.size,19840
3,100,1,boost.mine.time,64
3,100,1,prune.theta,0.146094
