2,24,5,start
2,24,5,raw.profile.time,42817
2,24,5,coarse-grained.profile.time,215122
2,24,5,coarse-grained.profile.number,7169
2,24,5,coarse-grained.profile.size,39080
2,24,5,fine-grained.profile.time,2422085
2,24,5,fine-grained.profile.size,1035200
2,24,5,fine-grained.profile.number,96215
2,24,5,fine-grained.preprocess.size,44053568
2,24,5,fine-grained.preprocess.time,216913
2,24,5,fine-grained.preprocess.number,107
2,24,5,fine-grained.preprocess.time_p,213995.0
2,24,5,fine-grained.mine.size,22864
2,24,5,fine-grained.mine.time,72
2,24,5,boost.includes,-sampler-include-method=-org.jfree.chart.renderer.GrayPaintScale--java.awt.Paint-getPaint-double--
2,24,5,boost.profile.number,46
2,24,5,boost.profile.time,48068
2,24,5,boost.profile.size,6740
2,24,5,boost.preprocess.size,1032144
2,24,5,boost.preprocess.time,3428
2,24,5,boost.preprocess.number,106
2,24,5,boost.preprocess.time_p,2672.0
2,24,5,boost.mine.size,21344
2,24,5,boost.mine.time,74
2,24,5,prune.theta,0.007484
2,24,5,prune.includes,
2,24,5,prune.includes_diff,
2,24,5,end
