4,16,5,start
4,16,5,raw.profile.time,26884
4,16,5,coarse-grained.profile.time,162247
4,16,5,coarse-grained.profile.number,3860
4,16,5,coarse-grained.profile.size,47380
4,16,5,fine-grained.profile.time,1507838
4,16,5,fine-grained.profile.size,452272
4,16,5,fine-grained.profile.number,17396
4,16,5,fine-grained.preprocess.size,43906128
4,16,5,fine-grained.preprocess.time,2040609
4,16,5,fine-grained.preprocess.number,2971
4,16,5,fine-grained.preprocess.time_p,2037146.0
4,16,5,fine-grained.mine.size,549056
4,16,5,fine-grained.mine.time,79490
4,16,5,boost.includes,-sampler-include-method=-org.joda.time.format.DateTimeFormatter--int-parseInto-org.joda.time.ReadWritableInstant,java.lang.String,int--
4,16,5,boost.profile.number,7
4,16,5,boost.profile.time,29642
4,16,5,boost.profile.size,16236
4,16,5,boost.preprocess.size,1229984
4,16,5,boost.preprocess.time,6132
4,16,5,boost.preprocess.number,24
4,16,5,boost.preprocess.time_p,5424.0
4,16,5,boost.mine.size,23408
4,16,5,boost.mine.time,70
4,16,5,prune.theta,0.008495
