5,11,5,start
5,11,5,raw.profile.time,40699
5,11,5,coarse-grained.profile.time,51497
5,11,5,coarse-grained.profile.number,1535
5,11,5,coarse-grained.profile.size,10860
5,11,5,fine-grained.profile.time,55513
5,11,5,fine-grained.profile.size,21400
5,11,5,fine-grained.profile.number,2290
5,11,5,fine-grained.preprocess.size,8723568
5,11,5,fine-grained.preprocess.time,5287
5,11,5,fine-grained.preprocess.number,118
5,11,5,fine-grained.preprocess.time_p,4908.0
5,11,5,fine-grained.mine.size,44688
5,11,5,fine-grained.mine.time,28
5,11,5,boost.includes,-sampler-include-method=-org.mockito.internal.creation.DelegatingMethod--boolean-equals-java.lang.Object--
5,11,5,boost.profile.number,-7
5,11,5,boost.profile.time,61935
5,11,5,boost.profile.size,5588
5,11,5,boost.preprocess.size,324768
5,11,5,boost.preprocess.time,640
5,11,5,boost.preprocess.number,2
5,11,5,boost.preprocess.time_p,457.0
5,11,5,boost.mine.size,20816
5,11,5,boost.mine.time,10
5,11,5,prune.theta,0.012714
