3,67,5,start
3,67,5,raw.profile.time,149
3,67,5,coarse-grained.profile.time,349
3,67,5,coarse-grained.profile.number,4379
3,67,5,coarse-grained.profile.size,36
3,67,5,fine-grained.profile.time,901
3,67,5,fine-grained.profile.size,1556
3,67,5,fine-grained.profile.number,114201
3,67,5,fine-grained.preprocess.size,1828240
3,67,5,fine-grained.preprocess.time,6152
3,67,5,fine-grained.preprocess.number,140
3,67,5,fine-grained.preprocess.time_p,5265.0
3,67,5,fine-grained.mine.size,19904
3,67,5,fine-grained.mine.time,113
3,67,5,boost.includes,-sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double-getResult--- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double-getAbsoluteAccuracy--- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double-getRelativeAccuracy--- -sampler-include-method=-org.apache.commons.math.optimization.univariate.BrentOptimizer--void--clinit----
3,67,5,boost.profile.number,-1
3,67,5,boost.profile.time,128
3,67,5,boost.profile.size,12
3,67,5,boost.preprocess.size,141344
3,67,5,boost.preprocess.time,832
3,67,5,boost.preprocess.number,7
3,67,5,boost.preprocess.time_p,141.0
3,67,5,boost.mine.size,19680
3,67,5,boost.mine.time,151
3,67,5,prune.theta,1.000000
3,67,5,prune.includes,-sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double-getResult--- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double-getAbsoluteAccuracy--- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double-getRelativeAccuracy--- -sampler-include-method=-org.apache.commons.math.optimization.univariate.BrentOptimizer--void--clinit---- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double[]-getOptimaValues--- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double[]-getOptima--- -sampler-include-method=-org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer--void-checkResultComputed--- -sampler-include-method=-org.apache.commons.math.ConvergingAlgorithmImpl--void--init--int,double-- -sampler-include-method=-org.apache.commons.math.optimization.univariate.BrentOptimizer--double-optimize-org.apache.commons.math.analysis.UnivariateRealFunction,org.apache.commons.math.optimization.GoalType,double,double-- -sampler-include-method=-org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer--double-computeObjectiveValue-org.apache.commons.math.analysis.UnivariateRealFunction,double-- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double-optimize-org.apache.commons.math.analysis.UnivariateRealFunction,org.apache.commons.math.optimization.GoalType,double,double-- -sampler-include-method=-org.apache.commons.math.optimization.univariate.BrentOptimizer--double-localMin-org.apache.commons.math.analysis.UnivariateRealFunction,org.apache.commons.math.optimization.GoalType,double,double,double,double--
3,67,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double[]-getOptimaValues--- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double[]-getOptima--- -sampler-include-method=-org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer--void-checkResultComputed--- -sampler-include-method=-org.apache.commons.math.ConvergingAlgorithmImpl--void--init--int,double-- -sampler-include-method=-org.apache.commons.math.optimization.univariate.BrentOptimizer--double-optimize-org.apache.commons.math.analysis.UnivariateRealFunction,org.apache.commons.math.optimization.GoalType,double,double-- -sampler-include-method=-org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer--double-computeObjectiveValue-org.apache.commons.math.analysis.UnivariateRealFunction,double-- -sampler-include-method=-org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer--double-optimize-org.apache.commons.math.analysis.UnivariateRealFunction,org.apache.commons.math.optimization.GoalType,double,double-- -sampler-include-method=-org.apache.commons.math.optimization.univariate.BrentOptimizer--double-localMin-org.apache.commons.math.analysis.UnivariateRealFunction,org.apache.commons.math.optimization.GoalType,double,double,double,double--
3,67,5,prune_s.profile.number,932
3,67,5,prune_s.profile.time,418
3,67,5,prune_s.profile.size,24
3,67,5,prune.profile.number,939
3,67,5,prune.profile.time,800
3,67,5,prune.profile.size,24
3,67,5,prune.preprocess.size,185392
3,67,5,prune.preprocess.time,2000
3,67,5,prune.preprocess.number,140
3,67,5,prune.preprocess.time_p,1057.0
3,67,5,prune.mine.size,20160
3,67,5,prune.mine.time,68
3,67,5,end
