4,4,10,start
4,4,10,raw.profile.time,25866
4,4,10,coarse-grained.profile.time,177613
4,4,10,coarse-grained.profile.number,3998
4,4,10,coarse-grained.profile.size,49008
4,4,10,fine-grained.profile.time,1604987
4,4,10,fine-grained.profile.size,482388
4,4,10,fine-grained.profile.number,17842
4,4,10,fine-grained.preprocess.size,41928688
4,4,10,fine-grained.preprocess.time,132509
4,4,10,fine-grained.preprocess.number,372
4,4,10,fine-grained.preprocess.time_p,128655.0
4,4,10,fine-grained.mine.size,59120
4,4,10,fine-grained.mine.time,979
4,4,10,boost.includes,-sampler-include-method=-org.joda.time.field.ZeroIsMaxDateTimeField--int-getMaximumValue-org.joda.time.ReadablePartial,int[]--
4,4,10,boost.profile.number,-6
4,4,10,boost.profile.time,27013
4,4,10,boost.profile.size,16748
4,4,10,boost.preprocess.size,721136
4,4,10,boost.preprocess.time,3983
4,4,10,boost.preprocess.number,2
4,4,10,boost.preprocess.time_p,3171.0
4,4,10,boost.mine.size,22768
4,4,10,boost.mine.time,149
4,4,10,prune.theta,0.003342
4,4,10,prune.includes,
4,4,10,prune.includes_diff,
4,4,10,end
