1,61,1,start
1,61,1,raw.profile.time,25188
1,61,1,coarse-grained.profile.time,51710
1,61,1,coarse-grained.profile.number,2030
1,61,1,coarse-grained.profile.size,12992
1,61,1,fine-grained.profile.time,4056699
1,61,1,fine-grained.profile.size,159180
1,61,1,fine-grained.profile.number,14976
1,61,1,fine-grained.preprocess.size,17676528
1,61,1,fine-grained.preprocess.time,43211
1,61,1,fine-grained.preprocess.number,206
1,61,1,fine-grained.preprocess.time_p,41359.0
1,61,1,fine-grained.mine.size,26112
1,61,1,fine-grained.mine.time,101
1,61,1,boost.includes,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--int-indexOf-java.lang.String,int--
1,61,1,boost.profile.number,78
1,61,1,boost.profile.time,26576
1,61,1,boost.profile.size,6636
1,61,1,boost.preprocess.size,1240944
1,61,1,boost.preprocess.time,4365
1,61,1,boost.preprocess.number,125
1,61,1,boost.preprocess.time_p,3560.0
1,61,1,boost.mine.size,21824
1,61,1,boost.mine.time,52
1,61,1,prune.theta,0.011423
1,61,1,prune.includes,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--int-indexOf-java.lang.String,int-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void-deleteImpl-int,int,int-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void--init--java.lang.String-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-append-java.lang.String-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-ensureCapacity-int--
1,61,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void-deleteImpl-int,int,int-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--void--init--java.lang.String-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-append-java.lang.String-- -sampler-include-method=-org.apache.commons.lang.text.StrBuilder--org.apache.commons.lang.text.StrBuilder-ensureCapacity-int--
1,61,1,prune_s.profile.number,30
1,61,1,prune_s.profile.time,27165
1,61,1,prune_s.profile.size,6636
1,61,1,prune.profile.number,116
1,61,1,prune.profile.time,28615
1,61,1,prune.profile.size,6636
1,61,1,prune.preprocess.size,2308272
1,61,1,prune.preprocess.time,4575
1,61,1,prune.preprocess.number,184
1,61,1,prune.preprocess.time_p,3660.0
1,61,1,prune.mine.size,24864
1,61,1,prune.mine.time,101
1,61,1,end
