4,10,5,start
4,10,5,raw.profile.time,27172
4,10,5,coarse-grained.profile.time,150252
4,10,5,coarse-grained.profile.number,3874
4,10,5,coarse-grained.profile.size,48128
4,10,5,fine-grained.profile.time,1647002
4,10,5,fine-grained.profile.size,459416
4,10,5,fine-grained.profile.number,17563
4,10,5,fine-grained.preprocess.size,41964864
4,10,5,fine-grained.preprocess.time,473737
4,10,5,fine-grained.preprocess.number,1135
4,10,5,fine-grained.preprocess.time_p,471423.0
4,10,5,fine-grained.mine.size,211648
4,10,5,fine-grained.mine.time,9289
4,10,5,boost.includes,-sampler-include-method=-org.joda.time.base.BaseSingleFieldPeriod--int-between-org.joda.time.ReadablePartial,org.joda.time.ReadablePartial,org.joda.time.ReadablePeriod--
4,10,5,boost.profile.number,13
4,10,5,boost.profile.time,27456
4,10,5,boost.profile.size,16496
4,10,5,boost.preprocess.size,1665568
4,10,5,boost.preprocess.time,4384
4,10,5,boost.preprocess.number,37
4,10,5,boost.preprocess.time_p,3651.0
4,10,5,boost.mine.size,23536
4,10,5,boost.mine.time,85
4,10,5,prune.theta,0.001659
