space,16_-,10,start
space,16_-,10,fine-grained.preprocess.size,1481256
space,16_-,10,fine-grained.preprocess.time,19771
space,16_-,10,fine-grained.preprocess.number,1654 
space,16_-,10,fine-grained.preprocess.time_p,19597.0
space,16_-,10,fine-grained.mine.size,5832
space,16_-,10,fine-grained.mine.time,1696
space,16_-,10,boost,0.05
space,16_-,10,boost.functions.count,9 /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v16/predicate-dataset/boost/boost_functions_2_0.05.txt
space,16_-,10,prune-minus-boost.includes,-sampler-include-method=anglerot -sampler-include-method=grwrite -sampler-include-method=secorpha -sampler-include-method=seqrothg -sampler-include-method=serotdir -sampler-include-method=serotpar -sampler-include-method=serotpha -sampler-include-method=sgrphasr -sampler-include-method=simpol
space,16_-,10,boost.preprocess.size,467804
space,16_-,10,boost.preprocess.time,1765
space,16_-,10,boost.preprocess.number,278 
space,16_-,10,boost.preprocess.time_p,1631.0
space,16_-,10,boost.mine.size,5824
space,16_-,10,boost.mine.time,1272
space,16_-,10,theta,0.478790
space,16_-,10,prune.functions.count,62 /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v16/predicate-dataset/prune/prune_functions_2_0.05.txt
space,16_-,10,prune-minus-boost.includes,-sampler-include-method=Get1Real -sampler-include-method=GetInt -sampler-include-method=GetKeyword -sampler-include-method=GetReal -sampler-include-method=GetUName -sampler-include-method=InKWords -sampler-include-method=InUNames -sampler-include-method=InserUN -sampler-include-method=TapeGet -sampler-include-method=adddef -sampler-include-method=addscan -sampler-include-method=adremdef -sampler-include-method=ampunit -sampler-include-method=ampval -sampler-include-method=anglerot -sampler-include-method=blockdef -sampler-include-method=elemdef -sampler-include-method=emsginit -sampler-include-method=fixgramp -sampler-include-method=fixgrpha -sampler-include-method=fixport -sampler-include-method=fixselem -sampler-include-method=fixsgrel -sampler-include-method=fixsgrid -sampler-include-method=floatsup -sampler-include-method=geomspec -sampler-include-method=grampexc -sampler-include-method=greldef -sampler-include-method=grexcdef -sampler-include-method=grgeodef -sampler-include-method=griddef1 -sampler-include-method=groupdef -sampler-include-method=grphaexc -sampler-include-method=grwrite -sampler-include-method=isletter -sampler-include-method=kwdsinit -sampler-include-method=lenunit -sampler-include-method=main -sampler-include-method=moseinit -sampler-include-method=nodecoor -sampler-include-method=nodedef -sampler-include-method=nomefile -sampler-include-method=polspec -sampler-include-method=portspec -sampler-include-method=prnfile -sampler-include-method=readfil3 -sampler-include-method=recspec -sampler-include-method=remdef -sampler-include-method=secorpha -sampler-include-method=serotdir -sampler-include-method=serotpar -sampler-include-method=serotpha -sampler-include-method=sgrphasr -sampler-include-method=simamp -sampler-include-method=simgroup -sampler-include-method=simpha -sampler-include-method=simpol -sampler-include-method=sinelem -sampler-include-method=squgrdef -sampler-include-method=unaminit -sampler-include-method=unifamp -sampler-include-method=unifpha
space,16_-,10,prune.preprocess.size,1685092
space,16_-,10,prune.preprocess.time,40448
space,16_-,10,prune.preprocess.number,3443 
space,16_-,10,prune.preprocess.time_p,40259.0
space,16_-,10,prune.mine.size,5852
space,16_-,10,prune.mine.time,37523
space,16_-,10,boost.profile.time,8039
space,16_-,10,boost.profile.size,15024
space,16_-,10,boost.profile.number,10446
space,16_-,10,prune-minus-boost.profile.time,34600
space,16_-,10,prune-minus-boost.profile.size,226308
space,16_-,10,prune-minus-boost.profile.number,178854
space,16_-,10,end
