sed,3_1,5,start
sed,3_1,5,fine-grained.preprocess.size,1545640
sed,3_1,5,fine-grained.preprocess.time,10171
sed,3_1,5,fine-grained.preprocess.number,29 
sed,3_1,5,fine-grained.preprocess.time_p,9989.0
sed,3_1,5,fine-grained.mine.size,5832
sed,3_1,5,fine-grained.mine.time,1008
sed,3_1,5,boost,0.05
sed,3_1,5,boost.functions.count,11 /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/sed/versions/v3/subv1/predicate-dataset/boost/boost_functions_2_0.05.txt
sed,3_1,5,prune-minus-boost.includes,-sampler-include-method=bad_prog -sampler-include-method=ck_malloc -sampler-include-method=ck_memdup -sampler-include-method=ck_realloc -sampler-include-method=compile_address -sampler-include-method=compile_program -sampler-include-method=compile_string -sampler-include-method=inchar -sampler-include-method=main -sampler-include-method=new_vector -sampler-include-method=next_cmd_entry
sed,3_1,5,boost.preprocess.size,178468
sed,3_1,5,boost.preprocess.time,1030
sed,3_1,5,boost.preprocess.number,23 
sed,3_1,5,boost.preprocess.time_p,915.0
sed,3_1,5,boost.mine.size,5792
sed,3_1,5,boost.mine.time,1063
sed,3_1,5,theta,0.000155
sed,3_1,5,prune.functions.count,11 /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/sed/versions/v3/subv1/predicate-dataset/prune/prune_functions_2_0.05.txt
sed,3_1,5,prune-minus-boost.includes,-sampler-include-method=bad_prog -sampler-include-method=ck_malloc -sampler-include-method=ck_memdup -sampler-include-method=ck_realloc -sampler-include-method=compile_address -sampler-include-method=compile_program -sampler-include-method=compile_string -sampler-include-method=inchar -sampler-include-method=main -sampler-include-method=new_vector -sampler-include-method=next_cmd_entry
sed,3_1,5,prune.preprocess.size,178460
sed,3_1,5,prune.preprocess.time,1012
sed,3_1,5,prune.preprocess.number,23 
sed,3_1,5,prune.preprocess.time_p,887.0
sed,3_1,5,prune.mine.size,5820
sed,3_1,5,prune.mine.time,1096
sed,3_1,5,boost.profile.time,4053
sed,3_1,5,boost.profile.size,10180
sed,3_1,5,boost.profile.number,26376
sed,3_1,5,prune-minus-boost.profile.time,1
sed,3_1,5,prune-minus-boost.profile.size,4
sed,3_1,5,prune-minus-boost.profile.number,0
sed,3_1,5,end
